,index,cod_loja,datetime,cod_ap,cod_municipio,feature_01,feature_02,feature_03,feature_04,feature_05,feature_06,feature_07,feature_08,feature_09,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,quarter,ano,mes,categoria_loja,receita_trim1,receita_trim2,receita_trim3,receita_media,receita_ano_passado,cnt_feriados,receita_minha_categoria
2,500.0,25,2018-03-01,2510808003005,2510808,FEATURE_01_VALUE_10,FEATURE_02_VALUE_04,0,41.0,FEATURE_05_VALUE_03,4,0.196939586945641,0.25912977693074496,48.00713988,1.88121978290724,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,88.8,100.0,100.0,75.0,89.0,1,2018,3,10,138544.94,197925.94,219646.0999999999,185372.32666666663,284398.26999999984,0.0,101601.59410732712
0,518.0,26,2018-01-01,3518800005022,3518800,FEATURE_01_VALUE_08,FEATURE_02_VALUE_03,0,58.34,FEATURE_05_VALUE_07,11,0.208766597327068,0.20454290622445687,551.93508231,1.1322626154813502,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,99.4,87.9,100.0,100.0,96.8,96.1,1,2018,1,10,175445.14,200180.26999999987,247841.7599999999,207822.38999999993,196454.29999999987,1.0,107494.8804223901
1,520.0,26,2018-02-01,3518800005022,3518800,FEATURE_01_VALUE_08,FEATURE_02_VALUE_03,0,58.34,FEATURE_05_VALUE_07,11,0.208766597327068,0.20454290622445687,551.93508231,1.1322626154813502,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,99.4,87.9,100.0,100.0,96.8,96.1,1,2018,2,10,175445.14,200180.26999999987,247841.7599999999,207822.38999999993,175742.22999999984,0.0,84367.13394908841
2,522.0,26,2018-03-01,3518800005022,3518800,FEATURE_01_VALUE_08,FEATURE_02_VALUE_03,0,58.34,FEATURE_05_VALUE_07,11,0.208766597327068,0.20454290622445687,551.93508231,1.1322626154813502,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,99.4,87.9,100.0,100.0,96.8,96.1,1,2018,3,10,175445.14,200180.26999999987,247841.7599999999,207822.38999999993,239679.54999999976,0.0,101601.59410732712
0,543.0,27,2018-01-01,3550308005023,3550308,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,1,35.98,FEATURE_05_VALUE_02,3,0.190102227825834,0.179139940969186,5593.905463,2.81588342075523,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,1,0,37697.44999999998,41959.3,66023.04999999999,48559.93333333333,38497.89,1.0,45986.62604746691
1,545.0,27,2018-02-01,3550308005023,3550308,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,1,35.98,FEATURE_05_VALUE_02,3,0.190102227825834,0.179139940969186,5593.905463,2.81588342075523,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,2,0,37697.44999999998,41959.3,66023.04999999999,48559.93333333333,43998.26,0.0,34970.68196257417
2,547.0,27,2018-03-01,3550308005023,3550308,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,1,35.98,FEATURE_05_VALUE_02,3,0.190102227825834,0.179139940969186,5593.905463,2.81588342075523,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,3,0,37697.44999999998,41959.3,66023.04999999999,48559.93333333333,98367.51,0.0,41821.36338658147
0,567.0,29,2018-01-01,3510500003002,3510500,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,0,44.5,FEATURE_05_VALUE_03,15,0.18830545180480604,0.1865854460152,51.49758783,3.529920488541,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,88.0,48.9,0.0,100.0,52.5,60.4,1,2018,1,10,165035.92999999988,189316.97,450855.5299999999,268402.80999999994,162418.3899999999,1.0,107494.8804223901
1,569.0,29,2018-02-01,3510500003002,3510500,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,0,44.5,FEATURE_05_VALUE_03,15,0.18830545180480604,0.1865854460152,51.49758783,3.529920488541,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,88.0,48.9,0.0,100.0,52.5,60.4,1,2018,2,10,165035.92999999988,189316.97,450855.5299999999,268402.80999999994,175697.58999999994,0.0,84367.13394908841
2,571.0,29,2018-03-01,3510500003002,3510500,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,0,44.5,FEATURE_05_VALUE_03,15,0.18830545180480604,0.1865854460152,51.49758783,3.529920488541,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,88.0,48.9,0.0,100.0,52.5,60.4,1,2018,3,10,165035.92999999988,189316.97,450855.5299999999,268402.80999999994,434861.1999999996,0.0,101601.59410732712
0,591.0,30,2018-01-01,3518701005001,3518701,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,0,30.15,FEATURE_05_VALUE_05,5,0.16728186212309398,0.16072041411994198,134.8093818,1.9278347203033104,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,1,10,85982.96,125291.88,209474.38999999987,140249.7433333333,86465.81,1.0,107494.8804223901
1,593.0,30,2018-02-01,3518701005001,3518701,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,0,30.15,FEATURE_05_VALUE_05,5,0.16728186212309398,0.16072041411994198,134.8093818,1.9278347203033104,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,2,10,85982.96,125291.88,209474.38999999987,140249.7433333333,108825.91,0.0,84367.13394908841
2,595.0,30,2018-03-01,3518701005001,3518701,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,0,30.15,FEATURE_05_VALUE_05,5,0.16728186212309398,0.16072041411994198,134.8093818,1.9278347203033104,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,3,10,85982.96,125291.88,209474.38999999987,140249.7433333333,190238.0,0.0,101601.59410732712
0,615.0,31,2018-01-01,3537800003002,3537800,FEATURE_01_VALUE_10,FEATURE_02_VALUE_04,0,23.9,FEATURE_05_VALUE_03,6,0.272224777717028,0.25780153386925303,12.32323444,3.65517115338926,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,1,10,80807.05,101844.98,224066.71,135572.91333333333,75345.55,1.0,107494.8804223901
1,617.0,31,2018-02-01,3537800003002,3537800,FEATURE_01_VALUE_10,FEATURE_02_VALUE_04,0,23.9,FEATURE_05_VALUE_03,6,0.272224777717028,0.25780153386925303,12.32323444,3.65517115338926,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,2,10,80807.05,101844.98,224066.71,135572.91333333333,81723.76000000002,0.0,84367.13394908841
2,619.0,31,2018-03-01,3537800003002,3537800,FEATURE_01_VALUE_10,FEATURE_02_VALUE_04,0,23.9,FEATURE_05_VALUE_03,6,0.272224777717028,0.25780153386925303,12.32323444,3.65517115338926,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,3,10,80807.05,101844.98,224066.71,135572.91333333333,204081.12999999995,0.0,101601.59410732712
0,639.0,32,2018-01-01,3548500005006,3548500,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,0,50.35,FEATURE_05_VALUE_05,9,0.16728186212309398,0.16072041411994198,272.43093506,1.84346239106289,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,93.3,100.0,100.0,99.7,97.9,1,2018,1,20,216589.30999999988,271707.2399999999,611035.1800000006,366443.91000000015,219565.5099999997,1.0,234713.085175644
1,641.0,32,2018-02-01,3548500005006,3548500,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,0,50.35,FEATURE_05_VALUE_05,9,0.16728186212309398,0.16072041411994198,272.43093506,1.84346239106289,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,93.3,100.0,100.0,99.7,97.9,1,2018,2,20,216589.30999999988,271707.2399999999,611035.1800000006,366443.91000000015,251822.6599999998,0.0,181884.19919109024
2,643.0,32,2018-03-01,3548500005006,3548500,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,0,50.35,FEATURE_05_VALUE_05,9,0.16728186212309398,0.16072041411994198,272.43093506,1.84346239106289,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,93.3,100.0,100.0,99.7,97.9,1,2018,3,20,216589.30999999988,271707.2399999999,611035.1800000006,366443.91000000015,617781.8699999995,0.0,219108.8286315789
0,663.0,33,2018-01-01,3548500005008,3548500,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,0,57.7,FEATURE_05_VALUE_03,13,0.16728186212309398,0.16072041411994198,272.43093506,1.84346239106289,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,93.7,93.0,100.0,100.0,99.8,97.2,1,2018,1,20,232178.54999999987,282650.6299999999,603801.9600000011,372877.0466666669,239276.80999999988,1.0,234713.085175644
1,665.0,33,2018-02-01,3548500005008,3548500,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,0,57.7,FEATURE_05_VALUE_03,13,0.16728186212309398,0.16072041411994198,272.43093506,1.84346239106289,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,93.7,93.0,100.0,100.0,99.8,97.2,1,2018,2,20,232178.54999999987,282650.6299999999,603801.9600000011,372877.0466666669,261546.55999999988,0.0,181884.19919109024
2,667.0,33,2018-03-01,3548500005008,3548500,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,0,57.7,FEATURE_05_VALUE_03,13,0.16728186212309398,0.16072041411994198,272.43093506,1.84346239106289,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,93.7,93.0,100.0,100.0,99.8,97.2,1,2018,3,20,232178.54999999987,282650.6299999999,603801.9600000011,372877.0466666669,652912.3200000015,0.0,219108.8286315789
0,687.0,34,2018-01-01,3550308005058,3550308,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,1,30.01,FEATURE_05_VALUE_05,6,0.190102227825834,0.179139940969186,5593.905463,2.81588342075523,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,1,20,210083.74,265815.2500000001,521068.47,332322.4866666667,193255.56,1.0,234713.085175644
1,689.0,34,2018-02-01,3550308005058,3550308,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,1,30.01,FEATURE_05_VALUE_05,6,0.190102227825834,0.179139940969186,5593.905463,2.81588342075523,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,2,20,210083.74,265815.2500000001,521068.47,332322.4866666667,223094.58999999988,0.0,181884.19919109024
2,691.0,34,2018-03-01,3550308005058,3550308,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,1,30.01,FEATURE_05_VALUE_05,6,0.190102227825834,0.179139940969186,5593.905463,2.81588342075523,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,3,20,210083.74,265815.2500000001,521068.47,332322.4866666667,493944.6899999997,0.0,219108.8286315789
0,711.0,35,2018-01-01,3550308005005,3550308,FEATURE_01_VALUE_10,FEATURE_02_VALUE_04,1,40.17,FEATURE_05_VALUE_03,8,0.190102227825834,0.179139940969186,5593.905463,2.81588342075523,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,92.7,66.7,100.0,96.9,96.6,1,2018,1,10,159375.04999999993,235799.69,409631.5199999999,268268.75333333324,149701.91,1.0,107494.8804223901
1,713.0,35,2018-02-01,3550308005005,3550308,FEATURE_01_VALUE_10,FEATURE_02_VALUE_04,1,40.17,FEATURE_05_VALUE_03,8,0.190102227825834,0.179139940969186,5593.905463,2.81588342075523,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,92.7,66.7,100.0,96.9,96.6,1,2018,2,10,159375.04999999993,235799.69,409631.5199999999,268268.75333333324,218801.7,0.0,84367.13394908841
2,715.0,35,2018-03-01,3550308005005,3550308,FEATURE_01_VALUE_10,FEATURE_02_VALUE_04,1,40.17,FEATURE_05_VALUE_03,8,0.190102227825834,0.179139940969186,5593.905463,2.81588342075523,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,92.7,66.7,100.0,96.9,96.6,1,2018,3,10,159375.04999999993,235799.69,409631.5199999999,268268.75333333324,424292.2199999997,0.0,101601.59410732712
0,735.0,36,2018-01-01,3550308005101,3550308,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,1,36.09,FEATURE_05_VALUE_03,5,0.190102227825834,0.179139940969186,5593.905463,2.81588342075523,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,1,10,39055.15,67543.61,188896.3199999999,98498.35999999997,78071.94,1.0,107494.8804223901
1,737.0,36,2018-02-01,3550308005101,3550308,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,1,36.09,FEATURE_05_VALUE_03,5,0.190102227825834,0.179139940969186,5593.905463,2.81588342075523,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,2,10,39055.15,67543.61,188896.3199999999,98498.35999999997,82608.92000000001,0.0,84367.13394908841
2,739.0,36,2018-03-01,3550308005101,3550308,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,1,36.09,FEATURE_05_VALUE_03,5,0.190102227825834,0.179139940969186,5593.905463,2.81588342075523,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,3,10,39055.15,67543.61,188896.3199999999,98498.35999999997,205002.9799999998,0.0,101601.59410732712
0,759.0,37,2018-01-01,3504107003002,3504107,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,0,54.17,FEATURE_05_VALUE_03,7,0.17845901846104,0.174987368965328,59.49881792,2.9157281666630204,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,76.8,89.1,100.0,50.0,71.6,74.2,1,2018,1,20,167992.58000000002,226164.43,641348.3000000003,345168.43666666676,184136.47999999992,1.0,234713.085175644
1,761.0,37,2018-02-01,3504107003002,3504107,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,0,54.17,FEATURE_05_VALUE_03,7,0.17845901846104,0.174987368965328,59.49881792,2.9157281666630204,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,76.8,89.1,100.0,50.0,71.6,74.2,1,2018,2,20,167992.58000000002,226164.43,641348.3000000003,345168.43666666676,196276.23999999987,0.0,181884.19919109024
2,763.0,37,2018-03-01,3504107003002,3504107,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,0,54.17,FEATURE_05_VALUE_03,7,0.17845901846104,0.174987368965328,59.49881792,2.9157281666630204,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,76.8,89.1,100.0,50.0,71.6,74.2,1,2018,3,20,167992.58000000002,226164.43,641348.3000000003,345168.43666666676,567132.9900000001,0.0,219108.8286315789
0,783.0,38,2018-01-01,3505708005012,3505708,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,0,34.69,FEATURE_05_VALUE_05,8,0.209495010496372,0.22247544692786306,112.94164683,2.2876751501286803,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,1,10,129535.85,135071.93999999994,267353.6399999999,177320.4766666666,121984.54,1.0,107494.8804223901
1,785.0,38,2018-02-01,3505708005012,3505708,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,0,34.69,FEATURE_05_VALUE_05,8,0.209495010496372,0.22247544692786306,112.94164683,2.2876751501286803,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,2,10,129535.85,135071.93999999994,267353.6399999999,177320.4766666666,134023.11,0.0,84367.13394908841
2,787.0,38,2018-03-01,3505708005012,3505708,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,0,34.69,FEATURE_05_VALUE_05,8,0.209495010496372,0.22247544692786306,112.94164683,2.2876751501286803,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,3,10,129535.85,135071.93999999994,267353.6399999999,177320.4766666666,313840.0899999998,0.0,101601.59410732712
0,807.0,39,2018-01-01,3507605003003,3507605,FEATURE_01_VALUE_10,FEATURE_02_VALUE_04,0,38.94,FEATURE_05_VALUE_03,6,0.17845901846104,0.174987368965328,75.67797745,3.1120654778576498,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,92.5,100.0,100.0,97.2,97.8,1,2018,1,10,159508.6,183387.32,446667.49000000034,263187.80333333346,170703.52000000002,1.0,107494.8804223901
1,809.0,39,2018-02-01,3507605003003,3507605,FEATURE_01_VALUE_10,FEATURE_02_VALUE_04,0,38.94,FEATURE_05_VALUE_03,6,0.17845901846104,0.174987368965328,75.67797745,3.1120654778576498,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,92.5,100.0,100.0,97.2,97.8,1,2018,2,10,159508.6,183387.32,446667.49000000034,263187.80333333346,185358.28,0.0,84367.13394908841
2,811.0,39,2018-03-01,3507605003003,3507605,FEATURE_01_VALUE_10,FEATURE_02_VALUE_04,0,38.94,FEATURE_05_VALUE_03,6,0.17845901846104,0.174987368965328,75.67797745,3.1120654778576498,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,92.5,100.0,100.0,97.2,97.8,1,2018,3,10,159508.6,183387.32,446667.49000000034,263187.80333333346,471114.04,0.0,101601.59410732712
0,831.0,40,2018-01-01,3522109003002,3522109,FEATURE_01_VALUE_10,FEATURE_02_VALUE_04,0,33.77,FEATURE_05_VALUE_03,3,0.18502590110102896,0.180884580988462,36.95095805,2.07852674024651,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,93.6,79.5,100.0,100.0,41.5,75.1,1,2018,1,10,125770.11,183119.53000000003,373838.13999999966,227575.92666666655,121049.95999999989,1.0,107494.8804223901
1,833.0,40,2018-02-01,3522109003002,3522109,FEATURE_01_VALUE_10,FEATURE_02_VALUE_04,0,33.77,FEATURE_05_VALUE_03,3,0.18502590110102896,0.180884580988462,36.95095805,2.07852674024651,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,93.6,79.5,100.0,100.0,41.5,75.1,1,2018,2,10,125770.11,183119.53000000003,373838.13999999966,227575.92666666655,162347.12,0.0,84367.13394908841
2,835.0,40,2018-03-01,3522109003002,3522109,FEATURE_01_VALUE_10,FEATURE_02_VALUE_04,0,33.77,FEATURE_05_VALUE_03,3,0.18502590110102896,0.180884580988462,36.95095805,2.07852674024651,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,93.6,79.5,100.0,100.0,41.5,75.1,1,2018,3,10,125770.11,183119.53000000003,373838.13999999966,227575.92666666655,371715.66999999975,0.0,101601.59410732712
0,855.0,42,2018-01-01,3543303003006,3543303,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,0,56.64,FEATURE_05_VALUE_03,10,0.190102227825834,0.179139940969186,53.77340014,1.66118475696867,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,88.0,90.9,100.0,100.0,83.4,89.4,1,2018,1,20,231801.1599999999,325540.5,617178.31,391506.6566666667,220388.71999999988,1.0,234713.085175644
1,857.0,42,2018-02-01,3543303003006,3543303,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,0,56.64,FEATURE_05_VALUE_03,10,0.190102227825834,0.179139940969186,53.77340014,1.66118475696867,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,88.0,90.9,100.0,100.0,83.4,89.4,1,2018,2,20,231801.1599999999,325540.5,617178.31,391506.6566666667,242312.3199999999,0.0,181884.19919109024
2,859.0,42,2018-03-01,3543303003006,3543303,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,0,56.64,FEATURE_05_VALUE_03,10,0.190102227825834,0.179139940969186,53.77340014,1.66118475696867,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,88.0,90.9,100.0,100.0,83.4,89.4,1,2018,3,20,231801.1599999999,325540.5,617178.31,391506.6566666667,554223.25,0.0,219108.8286315789
0,879.0,43,2018-01-01,3551603003001,3551603,FEATURE_01_VALUE_10,FEATURE_02_VALUE_04,0,34.85,FEATURE_05_VALUE_03,4,0.20894659775241609,0.19412003379981,13.31059551,3.53094876593341,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,77.4,100.0,100.0,98.6,95.9,1,2018,1,10,67096.03,89104.27,177548.21000000005,111249.50333333334,76050.45,1.0,107494.8804223901
1,881.0,43,2018-02-01,3551603003001,3551603,FEATURE_01_VALUE_10,FEATURE_02_VALUE_04,0,34.85,FEATURE_05_VALUE_03,4,0.20894659775241609,0.19412003379981,13.31059551,3.53094876593341,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,77.4,100.0,100.0,98.6,95.9,1,2018,2,10,67096.03,89104.27,177548.21000000005,111249.50333333334,87870.8,0.0,84367.13394908841
2,883.0,43,2018-03-01,3551603003001,3551603,FEATURE_01_VALUE_10,FEATURE_02_VALUE_04,0,34.85,FEATURE_05_VALUE_03,4,0.20894659775241609,0.19412003379981,13.31059551,3.53094876593341,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,77.4,100.0,100.0,98.6,95.9,1,2018,3,10,67096.03,89104.27,177548.21000000005,111249.50333333334,193044.1999999999,0.0,101601.59410732712
0,903.0,44,2018-01-01,3304557005070,3304557,FEATURE_01_VALUE_08,FEATURE_02_VALUE_03,1,38.73,FEATURE_05_VALUE_03,8,0.0983988290578631,0.0894600495753896,2972.1393031,2.96450423067178,FEATURE_11_VALUE_07,FEATURE_12_VALUE_01,100.0,94.1,100.0,100.0,96.3,91.0,1,2018,1,20,245075.95999999988,315112.0699999999,537372.2900000005,365853.4400000001,253806.52999999988,1.0,234713.085175644
1,905.0,44,2018-02-01,3304557005070,3304557,FEATURE_01_VALUE_08,FEATURE_02_VALUE_03,1,38.73,FEATURE_05_VALUE_03,8,0.0983988290578631,0.0894600495753896,2972.1393031,2.96450423067178,FEATURE_11_VALUE_07,FEATURE_12_VALUE_01,100.0,94.1,100.0,100.0,96.3,91.0,1,2018,2,20,245075.95999999988,315112.0699999999,537372.2900000005,365853.4400000001,256859.80999999988,0.0,181884.19919109024
2,907.0,44,2018-03-01,3304557005070,3304557,FEATURE_01_VALUE_08,FEATURE_02_VALUE_03,1,38.73,FEATURE_05_VALUE_03,8,0.0983988290578631,0.0894600495753896,2972.1393031,2.96450423067178,FEATURE_11_VALUE_07,FEATURE_12_VALUE_01,100.0,94.1,100.0,100.0,96.3,91.0,1,2018,3,20,245075.95999999988,315112.0699999999,537372.2900000005,365853.4400000001,563947.2100000015,0.0,219108.8286315789
0,927.0,45,2018-01-01,3304557005074,3304557,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,1,41.57,FEATURE_05_VALUE_03,6,0.0983988290578631,0.0894600495753896,2972.1393031,2.96450423067178,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,87.2,77.1,100.0,100.0,74.6,83.8,1,2018,1,10,116697.35,141218.43000000002,333778.61999999976,197231.4666666666,132725.04999999987,1.0,107494.8804223901
1,929.0,45,2018-02-01,3304557005074,3304557,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,1,41.57,FEATURE_05_VALUE_03,6,0.0983988290578631,0.0894600495753896,2972.1393031,2.96450423067178,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,87.2,77.1,100.0,100.0,74.6,83.8,1,2018,2,10,116697.35,141218.43000000002,333778.61999999976,197231.4666666666,139961.54999999987,0.0,84367.13394908841
2,931.0,45,2018-03-01,3304557005074,3304557,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,1,41.57,FEATURE_05_VALUE_03,6,0.0983988290578631,0.0894600495753896,2972.1393031,2.96450423067178,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,87.2,77.1,100.0,100.0,74.6,83.8,1,2018,3,10,116697.35,141218.43000000002,333778.61999999976,197231.4666666666,316912.72999999963,0.0,101601.59410732712
0,951.0,46,2018-01-01,3304557005150,3304557,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,1,38.1,FEATURE_05_VALUE_02,5,0.0983988290578631,0.0894600495753896,2972.1393031,2.96450423067178,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,67.5,87.7,100.0,50.0,81.3,75.1,1,2018,1,20,190037.3,276920.6999999999,474117.25000000047,313691.7500000001,210386.15,1.0,234713.085175644
1,953.0,46,2018-02-01,3304557005150,3304557,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,1,38.1,FEATURE_05_VALUE_02,5,0.0983988290578631,0.0894600495753896,2972.1393031,2.96450423067178,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,67.5,87.7,100.0,50.0,81.3,75.1,1,2018,2,20,190037.3,276920.6999999999,474117.25000000047,313691.7500000001,239634.8299999998,0.0,181884.19919109024
2,955.0,46,2018-03-01,3304557005150,3304557,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,1,38.1,FEATURE_05_VALUE_02,5,0.0983988290578631,0.0894600495753896,2972.1393031,2.96450423067178,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,67.5,87.7,100.0,50.0,81.3,75.1,1,2018,3,20,190037.3,276920.6999999999,474117.25000000047,313691.7500000001,466767.2200000005,0.0,219108.8286315789
0,975.0,47,2018-01-01,3306206003002,3306206,FEATURE_01_VALUE_10,FEATURE_02_VALUE_04,0,31.04,FEATURE_05_VALUE_03,8,0.16683924926982402,0.158393968662814,8.17243458,2.82230751862723,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,89.5,96.3,66.7,100.0,96.5,94.5,1,2018,1,10,104341.38,149562.96000000002,301628.9299999996,185177.7566666665,101516.63,1.0,107494.8804223901
1,977.0,47,2018-02-01,3306206003002,3306206,FEATURE_01_VALUE_10,FEATURE_02_VALUE_04,0,31.04,FEATURE_05_VALUE_03,8,0.16683924926982402,0.158393968662814,8.17243458,2.82230751862723,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,89.5,96.3,66.7,100.0,96.5,94.5,1,2018,2,10,104341.38,149562.96000000002,301628.9299999996,185177.7566666665,142443.63,0.0,84367.13394908841
2,979.0,47,2018-03-01,3306206003002,3306206,FEATURE_01_VALUE_10,FEATURE_02_VALUE_04,0,31.04,FEATURE_05_VALUE_03,8,0.16683924926982402,0.158393968662814,8.17243458,2.82230751862723,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,89.5,96.3,66.7,100.0,96.5,94.5,1,2018,3,10,104341.38,149562.96000000002,301628.9299999996,185177.7566666665,284396.4899999996,0.0,101601.59410732712
0,999.0,48,2018-01-01,3300100003002,3300100,FEATURE_01_VALUE_08,FEATURE_02_VALUE_06,0,35.9,FEATURE_05_VALUE_03,6,0.15476855018702,0.14690996538714202,70.63396294,1.5934054260766102,FEATURE_11_VALUE_01,FEATURE_12_VALUE_02,100.0,89.4,100.0,100.0,83.8,92.5,1,2018,1,20,178319.74,208733.63,481492.1499999997,289515.1733333332,184182.24,1.0,234713.085175644
