cod_loja,mes,receita
1415,9,4613.933576642336
1415,10,4662.378357142857
1415,11,5833.080575539568
1415,12,10907.686861313858
1685,1,4818.478360655737
1685,2,3833.897679999998
1685,3,4788.218861788618
1685,4,4443.299919354837
1685,5,6000.099565217393
1685,6,5644.230642857143
1685,7,4506.268248175183
1685,8,5293.868014705879
1685,9,4613.933576642336
1685,10,4662.378357142857
1685,11,5833.080575539568
1685,12,10907.686861313858
1382,1,7572.449376443421
1382,2,5073.961913439629
1382,3,5883.010023094682
1382,4,5920.261874999995
1382,5,9457.25930875576
1382,6,8020.227551487412
1382,7,5836.193209302322
1382,8,7247.008990610328
1382,9,6315.725921658988
1382,10,6200.0041379310305
1382,11,8464.214214123009
1382,12,12661.80610983981
1613,1,7572.449376443421
1613,2,5073.961913439629
1613,3,5883.010023094682
1613,4,5920.261874999995
1613,5,9457.25930875576
1613,6,8020.227551487412
1613,7,5836.193209302322
1613,8,7247.008990610328
1613,9,6315.725921658988
1613,10,6200.0041379310305
1613,11,8464.214214123009
1613,12,12661.80610983981
1384,1,5621.557073170731
1384,2,4717.313493975905
1384,3,5118.337349397591
1384,4,5160.194814814815
1384,5,7378.608888888891
1384,6,6629.92939759036
1384,7,5289.57607142857
1384,8,6410.6554761904745
1384,9,5288.716071428572
1384,10,5624.963373493976
1384,11,6405.564146341462
1384,12,16881.59280487805
1385,1,6913.574263157891
1385,2,5023.488477157359
1385,3,6433.010833333336
1385,4,6308.810725388602
1385,5,9466.67107692307
1385,6,8435.277179487177
1385,7,6455.585538461538
1385,8,7662.954948453609
1385,9,6788.554461538461
1385,10,6259.167487179489
1385,11,8415.826340206182
1385,12,13953.075846153835
1396,1,9117.50247232473
1396,2,5862.505970695969
1396,3,6866.4794833948345
1396,4,6792.5225373134335
1396,5,10623.298801498122
1396,6,9038.087269503543
1396,7,6181.2018928571415
1396,8,8287.844113475177
1396,9,6943.139790940767
1396,10,7029.25743772242
1396,11,8810.514892086334
1396,12,12566.717922535201
1447,1,9117.50247232473
1447,2,5862.505970695969
1447,3,6866.4794833948345
1447,4,6792.5225373134335
1447,5,10623.298801498122
1447,6,9038.087269503543
1447,7,6181.2018928571415
1447,8,8287.844113475177
1447,9,6943.139790940767
1447,10,7029.25743772242
1447,11,8810.514892086334
1447,12,12566.717922535201
1418,1,3973.6792592592597
1418,2,2926.7766666666666
1418,3,3455.435
1418,4,3374.406666666667
1418,5,5089.047037037036
1418,6,4882.628461538461
1418,7,4532.2726923076925
1418,8,4523.711538461538
1418,9,3973.564814814815
1418,10,4082.917307692308
1418,11,4522.441785714286
1418,12,6069.783055555556
1421,1,8499.408292682927
1421,2,6895.286310160427
1421,3,8596.92831550802
1421,4,8638.110243243254
1421,5,12240.649137466318
1421,6,9701.98583547558
1421,7,7921.220257731955
1421,8,10731.77283116883
1421,9,8443.403289817234
1421,10,8958.256141732278
1421,11,10398.01093506494
1421,12,22666.32341085271
1499,1,8499.408292682927
1499,2,6895.286310160427
1499,3,8596.92831550802
1499,4,8638.110243243254
1499,5,12240.649137466318
1499,6,9701.98583547558
1499,7,7921.220257731955
1499,8,10731.77283116883
1499,9,8443.403289817234
1499,10,8958.256141732278
1499,11,10398.01093506494
1499,12,22666.32341085271
1674,1,8499.408292682927
1674,2,6895.286310160427
1674,3,8596.92831550802
1674,4,8638.110243243254
1674,5,12240.649137466318
1674,6,9701.98583547558
1674,7,7921.220257731955
1674,8,10731.77283116883
1674,9,8443.403289817234
1674,10,8958.256141732278
1674,11,10398.01093506494
1674,12,22666.32341085271
1422,1,12796.135000000006
1422,2,10000.663356643347
1422,3,11780.917873303166
1422,4,12383.646167800453
1422,5,17279.80553047405
1422,6,14424.966040723979
1422,7,12394.807285067878
1422,8,14860.183129251709
1422,9,12253.443747178328
1422,10,12571.335668934236
1422,11,14978.557346938776
1422,12,27846.361909090894
1460,1,12442.167654563287
1460,2,9225.004800777459
1460,3,11085.247695274844
1460,4,10765.976437560512
1460,5,15629.308966507202
1460,6,12971.68733524357
1460,7,10257.191062200947
1460,8,12452.30651252408
1460,9,10242.970384985563
1460,10,10814.630212971924
1460,11,13825.07570456755
1460,12,22107.2880154889
2390,1,12442.167654563287
2390,2,9225.004800777459
2390,3,11085.247695274844
2390,4,10765.976437560512
2390,5,15629.308966507202
2390,6,12971.68733524357
2390,7,10257.191062200947
2390,8,12452.30651252408
2390,9,10242.970384985563
2390,10,10814.630212971924
2390,11,13825.07570456755
2390,12,22107.2880154889
3383,1,12442.167654563287
3383,2,9225.004800777459
3383,3,11085.247695274844
3383,4,10765.976437560512
3383,5,15629.308966507202
3383,6,12971.68733524357
3383,7,10257.191062200947
3383,8,12452.30651252408
3383,9,10242.970384985563
3383,10,10814.630212971924
3383,11,13825.07570456755
3383,12,22107.2880154889
3389,1,12442.167654563287
3389,2,9225.004800777459
3389,3,11085.247695274844
3389,4,10765.976437560512
3389,5,15629.308966507202
3389,6,12971.68733524357
3389,7,10257.191062200947
3389,8,12452.30651252408
3389,9,10242.970384985563
3389,10,10814.630212971924
3389,11,13825.07570456755
3389,12,22107.2880154889
3394,1,12442.167654563287
3394,2,9225.004800777459
3394,3,11085.247695274844
3394,4,10765.976437560512
3394,5,15629.308966507202
3394,6,12971.68733524357
3394,7,10257.191062200947
3394,8,12452.30651252408
3394,9,10242.970384985563
3394,10,10814.630212971924
3394,11,13825.07570456755
3394,12,22107.2880154889
3396,1,12442.167654563287
3396,2,9225.004800777459
3396,3,11085.247695274844
3396,4,10765.976437560512
3396,5,15629.308966507202
3396,6,12971.68733524357
3396,7,10257.191062200947
3396,8,12452.30651252408
3396,9,10242.970384985563
3396,10,10814.630212971924
3396,11,13825.07570456755
3396,12,22107.2880154889
3416,1,12442.167654563287
3416,2,9225.004800777459
3416,3,11085.247695274844
3416,4,10765.976437560512
3416,5,15629.308966507202
3416,6,12971.68733524357
3416,7,10257.191062200947
3416,8,12452.30651252408
3416,9,10242.970384985563
3416,10,10814.630212971924
3416,11,13825.07570456755
3416,12,22107.2880154889
3426,1,12442.167654563287
3426,2,9225.004800777459
3426,3,11085.247695274844
3426,4,10765.976437560512
3426,5,15629.308966507202
3426,6,12971.68733524357
3426,7,10257.191062200947
3426,8,12452.30651252408
3426,9,10242.970384985563
3426,10,10814.630212971924
3426,11,13825.07570456755
3426,12,22107.2880154889
3432,1,12442.167654563287
3432,2,9225.004800777459
3432,3,11085.247695274844
3432,4,10765.976437560512
3432,5,15629.308966507202
3432,6,12971.68733524357
3432,7,10257.191062200947
3432,8,12452.30651252408
3432,9,10242.970384985563
3432,10,10814.630212971924
3432,11,13825.07570456755
3432,12,22107.2880154889
3433,1,12442.167654563287
3433,2,9225.004800777459
3433,3,11085.247695274844
3433,4,10765.976437560512
3433,5,15629.308966507202
3433,6,12971.68733524357
3433,7,10257.191062200947
3433,8,12452.30651252408
3433,9,10242.970384985563
3433,10,10814.630212971924
3433,11,13825.07570456755
3433,12,22107.2880154889
3667,1,12442.167654563287
3667,2,9225.004800777459
3667,3,11085.247695274844
3667,4,10765.976437560512
3667,5,15629.308966507202
3667,6,12971.68733524357
3667,7,10257.191062200947
3667,8,12452.30651252408
3667,9,10242.970384985563
3667,10,10814.630212971924
3667,11,13825.07570456755
3667,12,22107.2880154889
1510,1,5676.42394495413
1510,2,4004.706111111111
1510,3,4931.968727272726
1510,4,4767.494907407411
1510,5,7359.269174311925
1510,6,6161.68220183486
1510,7,4509.442037037039
1510,8,5651.846388888889
1510,9,4626.140092592592
1510,10,4758.927155963303
1510,11,6544.731775700935
1510,12,9045.054953271027
1527,1,10229.303493975909
1527,2,7362.516265060241
1527,3,8642.55301204819
1527,4,8474.874457831322
1527,5,12493.320361445782
1527,6,9967.206626506022
1527,7,8000.93814814815
1527,8,10708.29756097561
1527,9,8789.3643373494
1527,10,8547.855
1527,11,11999.366296296294
1527,12,24061.56646341462
1563,1,5313.368545454545
1563,2,4454.960181818181
1563,3,5020.135090909092
1563,4,5307.171785714286
1563,5,7559.018148148146
1563,6,6546.56
1563,7,5082.374107142857
1563,8,6604.265094339621
1563,9,5653.725925925927
1563,10,5300.8092727272715
1563,11,6387.865000000001
1563,12,13486.402222222217
1568,1,7771.672641509435
1568,2,4866.717857142857
1568,3,5297.224285714285
1568,4,5140.725714285713
1568,5,6993.0292727272745
1568,6,5521.872678571427
1568,7,5947.726909090908
1568,8,6719.769636363638
1568,9,5862.966964285713
1568,10,5747.385818181818
1568,11,7457.358727272729
1568,12,8427.68607142857
1574,1,12359.647195121954
1574,2,8972.906626506023
1574,3,11142.803253012042
1574,4,10654.318571428568
1574,5,16462.363734939754
1574,6,13388.836904761905
1574,7,11468.757195121947
1574,8,11958.049634146337
1574,9,11029.917439024392
1574,10,12582.961975308639
1574,11,14437.545853658537
1574,12,21863.503012048197
1580,1,6547.992804428042
1580,2,5309.092382671474
1580,3,7038.677003610109
1580,4,6929.9159566786975
1580,5,10088.617262773714
1580,6,9250.108897058823
1580,7,7062.675186567158
1580,8,8129.147228464418
1580,9,6976.183271375464
1580,10,7045.9748314606695
1580,11,8512.98746268657
1580,12,15180.376900369007
1632,1,6708.434066339073
1632,2,5431.587277108429
1632,3,6554.410557575768
1632,4,6737.625712530737
1632,5,10436.173317073175
1632,6,8276.422107186358
1632,7,6386.5454413542975
1632,8,8389.513844311385
1632,9,6746.4288256658665
1632,10,7200.5671186440795
1632,11,8277.891171497571
1632,12,19736.192642180107
1944,1,6708.434066339073
1944,2,5431.587277108429
1944,3,6554.410557575768
1944,4,6737.625712530737
1944,5,10436.173317073175
1944,6,8276.422107186358
1944,7,6386.5454413542975
1944,8,8389.513844311385
1944,9,6746.4288256658665
1944,10,7200.5671186440795
1944,11,8277.891171497571
1944,12,19736.192642180107
2487,1,6708.434066339073
2487,2,5431.587277108429
2487,3,6554.410557575768
2487,4,6737.625712530737
2487,5,10436.173317073175
2487,6,8276.422107186358
2487,7,6386.5454413542975
2487,8,8389.513844311385
2487,9,6746.4288256658665
2487,10,7200.5671186440795
2487,11,8277.891171497571
2487,12,19736.192642180107
2828,1,6708.434066339073
2828,2,5431.587277108429
2828,3,6554.410557575768
2828,4,6737.625712530737
2828,5,10436.173317073175
2828,6,8276.422107186358
2828,7,6386.5454413542975
2828,8,8389.513844311385
2828,9,6746.4288256658665
2828,10,7200.5671186440795
2828,11,8277.891171497571
2828,12,19736.192642180107
2847,1,6708.434066339073
2847,2,5431.587277108429
2847,3,6554.410557575768
2847,4,6737.625712530737
2847,5,10436.173317073175
2847,6,8276.422107186358
2847,7,6386.5454413542975
2847,8,8389.513844311385
2847,9,6746.4288256658665
2847,10,7200.5671186440795
2847,11,8277.891171497571
2847,12,19736.192642180107
1667,1,6417.370319634703
1667,2,5201.124594594598
1667,3,6187.235576036865
1667,4,6233.777181818182
1667,5,8874.832557077625
1667,6,7387.408272727276
1667,7,5986.440688073394
1667,8,7486.153936651577
1667,9,6343.622328767129
1667,10,6513.153303167425
1667,11,7378.416621004562
1667,12,17278.32395348837
1696,1,9443.227989886218
1696,2,6957.368410757965
1696,3,7967.110830280833
1696,4,8359.537695121962
1696,5,12054.612184466023
1696,6,9610.457951219518
1696,7,8402.419802712708
1696,8,9730.67954264525
1696,9,8692.482509363306
1696,10,8856.137080745348
1696,11,11675.485593008745
1696,12,16111.376715506738
1708,1,1749.208148148148
1708,2,1169.4059259259259
1708,3,1586.586153846154
1708,4,1539.001153846154
1708,5,2148.433076923077
1708,6,1620.0392307692307
1708,7,1388.7488888888886
1708,8,1530.6982142857141
1708,9,1267.932692307692
1708,10,1376.1003846153849
1708,11,1931.6407692307696
1708,12,3014.9399999999996
1933,1,1749.208148148148
1933,2,1169.4059259259259
1933,3,1586.586153846154
1933,4,1539.001153846154
1933,5,2148.433076923077
1933,6,1620.0392307692307
1933,7,1388.7488888888886
1933,8,1530.6982142857141
1933,9,1267.932692307692
1933,10,1376.1003846153849
1933,11,1931.6407692307696
1933,12,3014.9399999999996
1732,1,12832.646249999993
1732,2,9675.278181818181
1732,3,10775.495714285711
1732,4,10654.704736842104
1732,5,17771.40888888888
1732,6,13195.998070175441
1732,7,11500.128392857134
1732,8,12816.751228070174
1732,9,12397.416481481474
1732,10,11339.997454545455
1732,11,14013.344821428569
1732,12,23462.597818181817
1788,1,8892.12432098765
1788,2,5765.002073170732
1788,3,6409.607848101265
1788,4,8400.997721518987
1788,5,12225.860886075947
1788,6,13007.08728971963
1788,7,13575.498161764706
1788,8,15129.26074626865
1788,9,11806.435000000005
1788,10,12177.906734693868
1788,11,15708.163877551026
1788,12,21681.406419753104
3450,1,8892.12432098765
3450,2,5765.002073170732
3450,3,6409.607848101265
3450,4,8400.997721518987
3450,5,12225.860886075947
3450,6,13007.08728971963
3450,7,13575.498161764706
3450,8,15129.26074626865
3450,9,11806.435000000005
3450,10,12177.906734693868
3450,11,15708.163877551026
3450,12,21681.406419753104
3480,1,8892.12432098765
3480,2,5765.002073170732
3480,3,6409.607848101265
3480,4,8400.997721518987
3480,5,12225.860886075947
3480,6,13007.08728971963
3480,7,13575.498161764706
3480,8,15129.26074626865
3480,9,11806.435000000005
3480,10,12177.906734693868
3480,11,15708.163877551026
3480,12,21681.406419753104
1794,1,5779.966439790579
1794,2,4696.198445595854
1794,3,6472.164603174601
1794,4,6192.8771957671925
1794,5,8885.189687499995
1794,6,7256.38616580311
1794,7,5324.82147368421
1794,8,7303.566223404255
1794,9,6057.847656249997
1794,10,6293.021058201058
1794,11,7303.401308900519
1794,12,14999.774920634927
1799,1,7003.552283105021
1799,2,5903.054573991028
1799,3,6842.66634703196
1799,4,6882.595610859729
1799,5,10552.889090909093
1799,6,9137.107741935486
1799,7,7007.445879629632
1799,8,9310.726651376148
1799,9,7201.210090497731
1799,10,7325.542900432894
1799,11,8667.809106382978
1799,12,21777.992161016962
2757,1,7003.552283105021
2757,2,5903.054573991028
2757,3,6842.66634703196
2757,4,6882.595610859729
2757,5,10552.889090909093
2757,6,9137.107741935486
2757,7,7007.445879629632
2757,8,9310.726651376148
2757,9,7201.210090497731
2757,10,7325.542900432894
2757,11,8667.809106382978
2757,12,21777.992161016962
1808,1,2386.7188888888886
1808,2,1975.6617857142858
1808,3,2922.0632142857144
1808,4,3406.5678571428566
1808,5,5182.197857142856
1808,6,5148.855925925926
1808,7,4122.535
1808,8,3778.7388888888895
1808,9,3505.511785714287
1808,10,3234.047857142857
1808,11,5025.264285714286
1808,12,8405.76892857143
1811,1,8387.92756097561
1811,2,7144.750243902437
1811,3,8653.488333333333
1811,4,8902.999506172837
1811,5,13000.472195121947
1811,6,11425.550864197528
1811,7,8559.926463414633
1811,8,10864.167160493826
1811,9,8814.825301204817
1811,10,8816.483902439024
1811,11,10235.68939759036
1811,12,21937.421204819275
1819,1,3289.3779999999997
1819,2,2881.1907272727276
1819,3,3118.9576363636356
1819,4,3147.7848148148155
1819,5,4459.590363636364
1819,6,3852.208
1819,7,3448.8743636363643
1819,8,3859.9211111111113
1819,9,3398.2633962264154
1819,10,3254.600892857143
1819,11,4028.903333333333
1819,12,7838.221320754715
1843,1,6734.3565384615395
1843,2,4487.218076923077
1843,3,5312.81888888889
1843,4,5053.303214285715
1843,5,9801.810800000001
1843,6,7755.671200000001
1843,7,5112.76962962963
1843,8,6158.089642857143
1843,9,4906.882142857142
1843,10,5402.256538461538
1843,11,6814.122692307692
1843,12,10441.806666666667
1851,1,11041.469272727272
1851,2,8048.645925925924
1851,3,8850.97259259259
1851,4,9272.164705882358
1851,5,12486.846792452827
1851,6,8649.362878787873
1851,7,7194.429852941178
1851,8,8591.211159420287
1851,9,8069.40838235294
1851,10,8896.557424242419
1851,11,10204.617727272736
1851,12,13610.013636363627
1853,1,11423.524013303768
1853,2,8330.650809628016
1853,3,10349.7412780269
1853,4,10287.945598194121
1853,5,15831.53488738739
1853,6,12630.294660633472
1853,7,11229.030514018701
1853,8,13121.830861678003
1853,9,11236.842665148053
1853,10,11547.783881278538
1853,11,13323.439461883407
1853,12,22076.84756696432
2774,1,11423.524013303768
2774,2,8330.650809628016
2774,3,10349.7412780269
2774,4,10287.945598194121
2774,5,15831.53488738739
2774,6,12630.294660633472
2774,7,11229.030514018701
2774,8,13121.830861678003
2774,9,11236.842665148053
2774,10,11547.783881278538
2774,11,13323.439461883407
2774,12,22076.84756696432
1858,1,7153.232962962963
1858,2,5580.630909090909
1858,3,7021.7575
1858,4,6910.519454545455
1858,5,11560.660178571421
1858,6,9763.30303571428
1858,7,7843.447636363636
1858,8,9215.007454545454
1858,9,6658.56107142857
1858,10,7438.418545454547
1858,11,8195.43
1858,12,17807.088545454542
1863,1,13519.43059760957
1863,2,8609.68801541427
1863,3,10741.055396518377
1863,4,10225.546653771766
1863,5,15244.634513618683
1863,6,11818.817835249041
1863,7,9351.633396946554
1863,8,11702.27412790699
1863,9,9958.116873786412
1863,10,10864.66089668615
1863,11,14193.072156862747
1863,12,20666.773879142285
2009,1,13519.43059760957
2009,2,8609.68801541427
2009,3,10741.055396518377
2009,4,10225.546653771766
2009,5,15244.634513618683
2009,6,11818.817835249041
2009,7,9351.633396946554
2009,8,11702.27412790699
2009,9,9958.116873786412
2009,10,10864.66089668615
2009,11,14193.072156862747
2009,12,20666.773879142285
1872,1,7157.531639344262
1872,2,5737.597125506071
1872,3,7052.718192771076
1872,4,6623.213373983738
1872,5,9569.584338842968
1872,6,7998.582914979758
1872,7,6465.407199999999
1872,8,8155.3377689243
1872,9,6498.545992063487
1872,10,6919.795823293168
1872,11,8399.786159999996
1872,12,16701.737741935485
1874,1,9934.688
1874,2,7731.463492063492
1874,3,9375.745645161283
1874,4,9342.774959999992
1874,5,14587.893015873016
1874,6,12727.222079999996
1874,7,9531.015322580639
1874,8,11869.783387096768
1874,9,9978.872460317463
1874,10,9843.081209677412
1874,11,12591.733888888892
1874,12,23988.142362204715
2724,1,9934.688
2724,2,7731.463492063492
2724,3,9375.745645161283
2724,4,9342.774959999992
2724,5,14587.893015873016
2724,6,12727.222079999996
2724,7,9531.015322580639
2724,8,11869.783387096768
2724,9,9978.872460317463
2724,10,9843.081209677412
2724,11,12591.733888888892
2724,12,23988.142362204715
1882,1,6796.171159420289
1882,2,4788.393043478262
1882,3,5900.103731343282
1882,4,5874.211940298504
1882,5,10063.73656716417
1882,6,6996.883239436621
1882,7,5200.710512820513
1882,8,6728.786428571427
1882,9,5271.445061728394
1882,10,5629.67256097561
1882,11,6299.703292682926
1882,12,13589.109512195117
1899,1,4897.359375
1899,2,4217.602857142853
1899,3,5780.206160714285
1899,4,5327.346818181818
1899,5,7864.553749999999
1899,6,6946.405267857142
1899,7,5185.501875000003
1899,8,6593.438828828829
1899,9,5255.377053571428
1899,10,5442.704324324323
1899,11,7154.962499999997
1899,12,15793.068938053088
1927,1,4826.63219230769
1927,2,3730.036526717555
1927,3,4635.963655705993
1927,4,4794.865378640773
1927,5,7380.309578544068
1927,6,5721.079048543684
1927,7,4566.5840269749515
1927,8,5835.394108527134
1927,9,4735.329052224364
1927,10,4718.829749518306
1927,11,5332.6983109404955
1927,12,11943.37074856045
1992,1,4826.63219230769
1992,2,3730.036526717555
1992,3,4635.963655705993
1992,4,4794.865378640773
1992,5,7380.309578544068
1992,6,5721.079048543684
1992,7,4566.5840269749515
1992,8,5835.394108527134
1992,9,4735.329052224364
1992,10,4718.829749518306
1992,11,5332.6983109404955
1992,12,11943.37074856045
2929,1,4826.63219230769
2929,2,3730.036526717555
2929,3,4635.963655705993
2929,4,4794.865378640773
2929,5,7380.309578544068
2929,6,5721.079048543684
2929,7,4566.5840269749515
2929,8,5835.394108527134
2929,9,4735.329052224364
2929,10,4718.829749518306
2929,11,5332.6983109404955
2929,12,11943.37074856045
1982,1,12259.028313120176
1982,2,9318.4800110988
1982,3,11145.194421168675
1982,4,11551.31661487235
1982,5,17443.024064587968
1982,6,14100.909598662205
1982,7,11619.332986577183
1982,8,14116.43848044694
1982,9,11780.48468750001
1982,10,12270.071823204416
1982,11,14627.649716775626
1982,12,24424.94212698415
2015,1,12259.028313120176
2015,2,9318.4800110988
2015,3,11145.194421168675
2015,4,11551.31661487235
2015,5,17443.024064587968
2015,6,14100.909598662205
2015,7,11619.332986577183
2015,8,14116.43848044694
2015,9,11780.48468750001
2015,10,12270.071823204416
2015,11,14627.649716775626
2015,12,24424.94212698415
2132,1,12259.028313120176
2132,2,9318.4800110988
2132,3,11145.194421168675
2132,4,11551.31661487235
2132,5,17443.024064587968
2132,6,14100.909598662205
2132,7,11619.332986577183
2132,8,14116.43848044694
2132,9,11780.48468750001
2132,10,12270.071823204416
2132,11,14627.649716775626
2132,12,24424.94212698415
3644,1,12259.028313120176
3644,2,9318.4800110988
3644,3,11145.194421168675
3644,4,11551.31661487235
3644,5,17443.024064587968
3644,6,14100.909598662205
3644,7,11619.332986577183
3644,8,14116.43848044694
3644,9,11780.48468750001
3644,10,12270.071823204416
3644,11,14627.649716775626
3644,12,24424.94212698415
1986,1,8895.794727272722
1986,2,7370.71119266055
1986,3,8969.001009174306
1986,4,8554.058198198196
1986,5,12551.452870370364
1986,6,10726.472181818177
1986,7,8634.182264150948
1986,8,10790.037431192657
1986,9,9271.868611111107
1986,10,9495.053425925918
1986,11,10835.700917431192
1986,12,20470.838839285698
1990,1,4328.018625592414
1990,2,3795.7151627906983
1990,3,4328.810188679245
1990,4,4191.652547169811
1990,5,6157.965913461538
1990,6,4979.645092592593
1990,7,4298.844929577463
1990,8,5602.561192660548
1990,9,4524.269495412844
1990,10,4575.674351851853
1990,11,5840.4348847926285
1990,12,13388.333999999992
2018,1,5421.356626506021
2018,2,5120.316746987949
2018,3,5942.60731707317
2018,4,5751.552857142858
2018,5,8161.436547619045
2018,6,7519.539268292682
2018,7,5592.022619047618
2018,8,6917.78048192771
2018,9,5288.73867469879
2018,10,5590.08481927711
2018,11,6953.522891566264
2018,12,13367.068333333338
2040,1,5080.917335766428
2040,2,3984.5191335740024
2040,3,4923.195415162451
2040,4,4762.022389705879
2040,5,7566.09507407407
2040,6,6294.644354243538
2040,7,4958.8657875457875
2040,8,6291.134528985501
2040,9,5194.113297101446
2040,10,5276.6908333333295
2040,11,6167.160622710617
2040,12,16730.065575539556
3121,1,5080.917335766428
3121,2,3984.5191335740024
3121,3,4923.195415162451
3121,4,4762.022389705879
3121,5,7566.09507407407
3121,6,6294.644354243538
3121,7,4958.8657875457875
3121,8,6291.134528985501
3121,9,5194.113297101446
3121,10,5276.6908333333295
3121,11,6167.160622710617
3121,12,16730.065575539556
3263,1,5080.917335766428
3263,2,3984.5191335740024
3263,3,4923.195415162451
3263,4,4762.022389705879
3263,5,7566.09507407407
3263,6,6294.644354243538
3263,7,4958.8657875457875
3263,8,6291.134528985501
3263,9,5194.113297101446
3263,10,5276.6908333333295
3263,11,6167.160622710617
3263,12,16730.065575539556
2068,1,2672.5463636363643
2068,2,1762.5592727272729
2068,3,2114.0530769230763
2068,4,1867.6883333333337
2068,5,2822.0132075471693
2068,6,2572.206
2068,7,2513.945660377358
2068,8,2696.33641509434
2068,9,2562.718113207547
2068,10,2448.5044444444443
2068,11,3218.046078431373
2068,12,4080.7613207547165
2074,1,5057.373467741936
2074,2,4231.6589344262275
2074,3,5242.111024590162
2074,4,5112.022
2074,5,7590.841740890691
2074,6,6046.647692307691
2074,7,4801.232612244897
2074,8,6538.944938775511
2074,9,5251.682804878048
2074,10,4902.827714285712
2074,11,5660.403617886175
2074,12,13140.910483870966
2091,1,2912.605961538461
2091,2,1777.672407407408
2091,3,2064.850925925926
2091,4,2075.5619230769234
2091,5,3173.800566037736
2091,6,2548.313454545453
2091,7,2354.6611320754714
2091,8,2576.6577358490563
2091,9,2760.071886792454
2091,10,2470.9911764705894
2091,11,3143.996981132076
2091,12,4153.838846153847
2111,1,11737.323603603601
2111,2,7685.292999999998
2111,3,8664.287272727275
2111,4,9364.828055555552
2111,5,12757.959266055044
2111,6,10645.774128440367
2111,7,8459.44796296296
2111,8,11692.484220183489
2111,9,9481.639724770639
2111,10,9315.44963302752
2111,11,12411.419724770642
2111,12,15097.43889908257
2241,1,11737.323603603601
2241,2,7685.292999999998
2241,3,8664.287272727275
2241,4,9364.828055555552
2241,5,12757.959266055044
2241,6,10645.774128440367
2241,7,8459.44796296296
2241,8,11692.484220183489
2241,9,9481.639724770639
2241,10,9315.44963302752
2241,11,12411.419724770642
2241,12,15097.43889908257
2139,1,10405.503081232497
2139,2,8419.891208791212
2139,3,10190.771538461539
2139,4,9922.416785714287
2139,5,14460.614083333337
2139,6,11371.000138121555
2139,7,9361.70412087912
2139,8,12745.364175824174
2139,9,9857.522444444443
2139,10,10186.682661064426
2139,11,13067.781735537197
2139,12,29732.841785714296
2867,1,10405.503081232497
2867,2,8419.891208791212
2867,3,10190.771538461539
2867,4,9922.416785714287
2867,5,14460.614083333337
2867,6,11371.000138121555
2867,7,9361.70412087912
2867,8,12745.364175824174
2867,9,9857.522444444443
2867,10,10186.682661064426
2867,11,13067.781735537197
2867,12,29732.841785714296
2223,1,11166.661893004106
2223,2,8288.604720000001
2223,3,9380.62807228915
2223,4,9376.37554216868
2223,5,14890.654291497976
2223,6,12128.761960000005
2223,7,10335.958446215134
2223,8,11815.797813765183
2223,9,10018.638467741937
2223,10,10181.724457831326
2223,11,12332.07433198381
2223,12,18568.784343065712
2240,1,8329.39732142857
2240,2,6771.2014285714295
2240,3,7643.4430357142855
2240,4,6996.206250000001
2240,5,10788.01232142857
2240,6,9004.324285714283
2240,7,7539.934545454544
2240,8,9801.27214285714
2240,9,7597.786607142856
2240,10,7769.095636363632
2240,11,10054.05553571429
2240,12,28730.713035714278
2283,1,5260.182738095238
2283,2,4483.275833333335
2283,3,5290.820714285714
2283,4,5117.6545783132515
2283,5,7676.9472619047665
2283,6,7611.27869047619
2283,7,5275.420121951218
2283,8,6095.407023809523
2283,9,5446.7629761904755
2283,10,5063.879642857143
2283,11,7313.7243373493975
2283,12,13406.745952380941
2294,1,6071.308208955223
2294,2,4729.564851851853
2294,3,5921.085261194032
2294,4,5732.220224719098
2294,5,8362.152172284637
2294,6,6915.131111111113
2294,7,5688.695777777773
2294,8,7680.3919548872145
2294,9,5661.917814814812
2294,10,6048.288935361219
2294,11,7246.8927715355785
2294,12,14209.870892193301
2334,1,4895.90709090909
2334,2,4206.22181818182
2334,3,4726.026785714284
2334,4,4814.346851851851
2334,5,6679.343090909092
2334,6,5861.791249999999
2334,7,4930.034716981133
2334,8,6299.827321428571
2334,9,4569.390535714286
2334,10,4638.623148148148
2334,11,5726.463703703704
2334,12,12867.968909090905
2337,1,8885.417037037038
2337,2,5489.376296296296
2337,3,3472.3719999999994
2337,4,4677.370384615384
2337,5,5191.679999999997
2337,6,4198.00925925926
2337,7,3935.512692307692
2337,8,4931.004285714285
2337,9,2658.80590909091
2337,10,3583.082083333333
2337,11,7719.322692307692
2337,12,5536.149130434782
2347,1,8432.591067415726
2347,2,5584.5986111111115
2347,3,6144.138920454545
2347,4,5320.88606741573
2347,5,8253.896497175143
2347,6,6505.985642458098
2347,7,5674.05163841808
2347,8,7245.505027932964
2347,9,5937.834689265533
2347,10,5669.792528089885
2347,11,7932.53659217877
2347,12,18169.346093749995
2992,1,8432.591067415726
2992,2,5584.5986111111115
2992,3,6144.138920454545
2992,4,5320.88606741573
2992,5,8253.896497175143
2992,6,6505.985642458098
2992,7,5674.05163841808
2992,8,7245.505027932964
2992,9,5937.834689265533
2992,10,5669.792528089885
2992,11,7932.53659217877
2992,12,18169.346093749995
2367,1,6143.551666666669
2367,2,4853.4881122449
2367,3,5918.552102564101
2367,4,5762.330205128197
2367,5,7915.542113402062
2367,6,6995.353179487175
2367,7,5692.13632124352
2367,8,7126.023730569944
2367,9,5558.024051282054
2367,10,5964.380260416662
2367,11,6641.373865979378
