cod_loja,mes,ano,receita
2910,11,2016,13538.365514883348
2910,11,2017,14118.11575147929
2910,12,2016,28174.635106299236
2910,12,2017,28104.862971043258
2945,1,2016,12007.883366133623
2945,1,2017,10509.757451060332
2945,2,2016,8967.532101626013
2945,2,2017,9242.68582500997
2945,3,2016,10750.59002468121
2945,3,2017,11344.857651515147
2945,4,2016,11333.053852796045
2945,4,2017,10835.708332666947
2945,5,2016,15964.975970636164
2945,5,2017,16666.26661723445
2945,6,2016,12731.702177814004
2945,6,2017,13930.635624750506
2945,7,2016,10571.3813245578
2945,7,2017,10207.54562049639
2945,8,2016,13124.089547492853
2945,8,2017,13916.351215513785
2945,9,2016,10903.224402592139
2945,9,2017,11409.675312000025
2945,10,2016,11836.361973419233
2945,10,2017,11568.393198071477
2945,11,2016,13538.365514883348
2945,11,2017,14118.11575147929
2945,12,2016,28174.635106299236
2945,12,2017,28104.862971043258
3208,1,2016,12007.883366133623
3208,1,2017,10509.757451060332
3208,2,2016,8967.532101626013
3208,2,2017,9242.68582500997
3208,3,2016,10750.59002468121
3208,3,2017,11344.857651515147
3208,4,2016,11333.053852796045
3208,4,2017,10835.708332666947
3208,5,2016,15964.975970636164
3208,5,2017,16666.26661723445
3208,6,2016,12731.702177814004
3208,6,2017,13930.635624750506
3208,7,2016,10571.3813245578
3208,7,2017,10207.54562049639
3208,8,2016,13124.089547492853
3208,8,2017,13916.351215513785
3208,9,2016,10903.224402592139
3208,9,2017,11409.675312000025
3208,10,2016,11836.361973419233
3208,10,2017,11568.393198071477
3208,11,2016,13538.365514883348
3208,11,2017,14118.11575147929
3208,12,2016,28174.635106299236
3208,12,2017,28104.862971043258
3274,1,2016,12007.883366133623
3274,1,2017,10509.757451060332
3274,2,2016,8967.532101626013
3274,2,2017,9242.68582500997
3274,3,2016,10750.59002468121
3274,3,2017,11344.857651515147
3274,4,2016,11333.053852796045
3274,4,2017,10835.708332666947
3274,5,2016,15964.975970636164
3274,5,2017,16666.26661723445
3274,6,2016,12731.702177814004
3274,6,2017,13930.635624750506
3274,7,2016,10571.3813245578
3274,7,2017,10207.54562049639
3274,8,2016,13124.089547492853
3274,8,2017,13916.351215513785
3274,9,2016,10903.224402592139
3274,9,2017,11409.675312000025
3274,10,2016,11836.361973419233
3274,10,2017,11568.393198071477
3274,11,2016,13538.365514883348
3274,11,2017,14118.11575147929
3274,12,2016,28174.635106299236
3274,12,2017,28104.862971043258
3340,1,2016,12007.883366133623
3340,1,2017,10509.757451060332
3340,2,2016,8967.532101626013
3340,2,2017,9242.68582500997
3340,3,2016,10750.59002468121
3340,3,2017,11344.857651515147
3340,4,2016,11333.053852796045
3340,4,2017,10835.708332666947
3340,5,2016,15964.975970636164
3340,5,2017,16666.26661723445
3340,6,2016,12731.702177814004
3340,6,2017,13930.635624750506
3340,7,2016,10571.3813245578
3340,7,2017,10207.54562049639
3340,8,2016,13124.089547492853
3340,8,2017,13916.351215513785
3340,9,2016,10903.224402592139
3340,9,2017,11409.675312000025
3340,10,2016,11836.361973419233
3340,10,2017,11568.393198071477
3340,11,2016,13538.365514883348
3340,11,2017,14118.11575147929
3340,12,2016,28174.635106299236
3340,12,2017,28104.862971043258
3359,1,2016,12007.883366133623
3359,1,2017,10509.757451060332
3359,2,2016,8967.532101626013
3359,2,2017,9242.68582500997
3359,3,2016,10750.59002468121
3359,3,2017,11344.857651515147
3359,4,2016,11333.053852796045
3359,4,2017,10835.708332666947
3359,5,2016,15964.975970636164
3359,5,2017,16666.26661723445
3359,6,2016,12731.702177814004
3359,6,2017,13930.635624750506
3359,7,2016,10571.3813245578
3359,7,2017,10207.54562049639
3359,8,2016,13124.089547492853
3359,8,2017,13916.351215513785
3359,9,2016,10903.224402592139
3359,9,2017,11409.675312000025
3359,10,2016,11836.361973419233
3359,10,2017,11568.393198071477
3359,11,2016,13538.365514883348
3359,11,2017,14118.11575147929
3359,12,2016,28174.635106299236
3359,12,2017,28104.862971043258
3475,1,2016,12007.883366133623
3475,1,2017,10509.757451060332
3475,2,2016,8967.532101626013
3475,2,2017,9242.68582500997
3475,3,2016,10750.59002468121
3475,3,2017,11344.857651515147
3475,4,2016,11333.053852796045
3475,4,2017,10835.708332666947
3475,5,2016,15964.975970636164
3475,5,2017,16666.26661723445
3475,6,2016,12731.702177814004
3475,6,2017,13930.635624750506
3475,7,2016,10571.3813245578
3475,7,2017,10207.54562049639
3475,8,2016,13124.089547492853
3475,8,2017,13916.351215513785
3475,9,2016,10903.224402592139
3475,9,2017,11409.675312000025
3475,10,2016,11836.361973419233
3475,10,2017,11568.393198071477
3475,11,2016,13538.365514883348
3475,11,2017,14118.11575147929
3475,12,2016,28174.635106299236
3475,12,2017,28104.862971043258
3617,1,2016,12007.883366133623
3617,1,2017,10509.757451060332
3617,2,2016,8967.532101626013
3617,2,2017,9242.68582500997
3617,3,2016,10750.59002468121
3617,3,2017,11344.857651515147
3617,4,2016,11333.053852796045
3617,4,2017,10835.708332666947
3617,5,2016,15964.975970636164
3617,5,2017,16666.26661723445
3617,6,2016,12731.702177814004
3617,6,2017,13930.635624750506
3617,7,2016,10571.3813245578
3617,7,2017,10207.54562049639
3617,8,2016,13124.089547492853
3617,8,2017,13916.351215513785
3617,9,2016,10903.224402592139
3617,9,2017,11409.675312000025
3617,10,2016,11836.361973419233
3617,10,2017,11568.393198071477
3617,11,2016,13538.365514883348
3617,11,2017,14118.11575147929
3617,12,2016,28174.635106299236
3617,12,2017,28104.862971043258
41,1,2016,5494.9925
41,1,2017,4651.653703703703
41,2,2016,3912.055357142858
41,2,2017,4329.585714285715
41,3,2016,3193.2111111111117
41,3,2017,5626.601428571428
41,4,2016,3649.8022222222216
41,4,2017,5034.84142857143
41,5,2016,6362.889259259261
41,5,2017,7368.0470370370385
41,6,2016,5292.391428571428
41,6,2017,6262.035357142856
41,7,2016,4564.073214285714
41,7,2017,5171.084074074074
41,8,2016,5526.093928571431
41,8,2017,6841.14888888889
41,9,2016,4541.485
41,9,2017,5289.544444444445
41,10,2016,5591.1164285714285
41,10,2017,6083.029615384616
41,11,2016,6662.792857142856
41,11,2017,6600.591428571431
41,12,2016,14265.888571428566
41,12,2017,14981.876428571428
64,1,2016,8109.595853658537
64,1,2017,7968.358095238094
64,2,2016,6361.309523809524
64,2,2017,7190.263170731709
64,3,2016,7169.303658536585
64,3,2017,8584.39952380952
64,4,2016,8341.43425
64,4,2017,8420.69309523809
64,5,2016,12144.890249999997
64,5,2017,14214.068571428568
64,6,2016,10726.358292682926
64,6,2017,12321.094285714287
64,7,2016,7586.720714285716
64,7,2017,8329.952142857144
64,8,2016,9990.632380952375
64,8,2017,11694.625853658536
64,9,2016,7886.899268292681
64,9,2017,9814.429999999998
64,10,2016,8674.162439024383
64,10,2017,9210.567804878046
64,11,2016,9427.593749999996
64,11,2017,11718.905121951218
64,12,2016,27067.309756097555
64,12,2017,29538.455853658557
381,1,2016,8109.595853658537
381,1,2017,7968.358095238094
381,2,2016,6361.309523809524
381,2,2017,7190.263170731709
381,3,2016,7169.303658536585
381,3,2017,8584.39952380952
381,4,2016,8341.43425
381,4,2017,8420.69309523809
381,5,2016,12144.890249999997
381,5,2017,14214.068571428568
381,6,2016,10726.358292682926
381,6,2017,12321.094285714287
381,7,2016,7586.720714285716
381,7,2017,8329.952142857144
381,8,2016,9990.632380952375
381,8,2017,11694.625853658536
381,9,2016,7886.899268292681
381,9,2017,9814.429999999998
381,10,2016,8674.162439024383
381,10,2017,9210.567804878046
381,11,2016,9427.593749999996
381,11,2017,11718.905121951218
381,12,2016,27067.309756097555
381,12,2017,29538.455853658557
2020,1,2016,8109.595853658537
2020,1,2017,7968.358095238094
2020,2,2016,6361.309523809524
2020,2,2017,7190.263170731709
2020,3,2016,7169.303658536585
2020,3,2017,8584.39952380952
2020,4,2016,8341.43425
2020,4,2017,8420.69309523809
2020,5,2016,12144.890249999997
2020,5,2017,14214.068571428568
2020,6,2016,10726.358292682926
2020,6,2017,12321.094285714287
2020,7,2016,7586.720714285716
2020,7,2017,8329.952142857144
2020,8,2016,9990.632380952375
2020,8,2017,11694.625853658536
2020,9,2016,7886.899268292681
2020,9,2017,9814.429999999998
2020,10,2016,8674.162439024383
2020,10,2017,9210.567804878046
2020,11,2016,9427.593749999996
2020,11,2017,11718.905121951218
2020,12,2016,27067.309756097555
2020,12,2017,29538.455853658557
82,1,2016,11850.157571428563
82,1,2017,11698.432539682533
82,2,2016,8370.533142857144
82,2,2017,9803.128615384612
82,3,2016,10399.897142857135
82,3,2017,11360.515999999994
82,4,2016,11012.43385714285
82,4,2017,11820.30553846154
82,5,2016,17579.138550724634
82,5,2017,19133.67246153846
82,6,2016,14873.338656716413
82,6,2017,17106.823653846153
82,7,2016,12261.69681818182
82,7,2017,12532.57615384615
82,8,2016,13859.066461538452
82,8,2017,15971.505576923075
82,9,2016,11696.82584615384
82,9,2017,13005.030769230769
82,10,2016,12850.087692307688
82,10,2017,13045.23999999999
82,11,2016,13829.03415384615
82,11,2017,14598.61492307693
82,12,2016,28389.069090909103
82,12,2017,28189.22575757578
206,1,2016,11850.157571428563
206,1,2017,11698.432539682533
206,2,2016,8370.533142857144
206,2,2017,9803.128615384612
206,3,2016,10399.897142857135
206,3,2017,11360.515999999994
206,4,2016,11012.43385714285
206,4,2017,11820.30553846154
206,5,2016,17579.138550724634
206,5,2017,19133.67246153846
206,6,2016,14873.338656716413
206,6,2017,17106.823653846153
206,7,2016,12261.69681818182
206,7,2017,12532.57615384615
206,8,2016,13859.066461538452
206,8,2017,15971.505576923075
206,9,2016,11696.82584615384
206,9,2017,13005.030769230769
206,10,2016,12850.087692307688
206,10,2017,13045.23999999999
206,11,2016,13829.03415384615
206,11,2017,14598.61492307693
206,12,2016,28389.069090909103
206,12,2017,28189.22575757578
974,1,2016,11850.157571428563
974,1,2017,11698.432539682533
974,2,2016,8370.533142857144
974,2,2017,9803.128615384612
974,3,2016,10399.897142857135
974,3,2017,11360.515999999994
974,4,2016,11012.43385714285
974,4,2017,11820.30553846154
974,5,2016,17579.138550724634
974,5,2017,19133.67246153846
974,6,2016,14873.338656716413
974,6,2017,17106.823653846153
974,7,2016,12261.69681818182
974,7,2017,12532.57615384615
974,8,2016,13859.066461538452
974,8,2017,15971.505576923075
974,9,2016,11696.82584615384
974,9,2017,13005.030769230769
974,10,2016,12850.087692307688
974,10,2017,13045.23999999999
974,11,2016,13829.03415384615
974,11,2017,14598.61492307693
974,12,2016,28389.069090909103
974,12,2017,28189.22575757578
1007,1,2016,11850.157571428563
1007,1,2017,11698.432539682533
1007,2,2016,8370.533142857144
1007,2,2017,9803.128615384612
1007,3,2016,10399.897142857135
1007,3,2017,11360.515999999994
1007,4,2016,11012.43385714285
1007,4,2017,11820.30553846154
1007,5,2016,17579.138550724634
1007,5,2017,19133.67246153846
1007,6,2016,14873.338656716413
1007,6,2017,17106.823653846153
1007,7,2016,12261.69681818182
1007,7,2017,12532.57615384615
1007,8,2016,13859.066461538452
1007,8,2017,15971.505576923075
1007,9,2016,11696.82584615384
1007,9,2017,13005.030769230769
1007,10,2016,12850.087692307688
1007,10,2017,13045.23999999999
1007,11,2016,13829.03415384615
1007,11,2017,14598.61492307693
1007,12,2016,28389.069090909103
1007,12,2017,28189.22575757578
1760,1,2016,11850.157571428563
1760,1,2017,11698.432539682533
1760,2,2016,8370.533142857144
1760,2,2017,9803.128615384612
1760,3,2016,10399.897142857135
1760,3,2017,11360.515999999994
1760,4,2016,11012.43385714285
1760,4,2017,11820.30553846154
1760,5,2016,17579.138550724634
1760,5,2017,19133.67246153846
1760,6,2016,14873.338656716413
1760,6,2017,17106.823653846153
1760,7,2016,12261.69681818182
1760,7,2017,12532.57615384615
1760,8,2016,13859.066461538452
1760,8,2017,15971.505576923075
1760,9,2016,11696.82584615384
1760,9,2017,13005.030769230769
1760,10,2016,12850.087692307688
1760,10,2017,13045.23999999999
1760,11,2016,13829.03415384615
1760,11,2017,14598.61492307693
1760,12,2016,28389.069090909103
1760,12,2017,28189.22575757578
2321,1,2016,11850.157571428563
2321,1,2017,11698.432539682533
2321,2,2016,8370.533142857144
2321,2,2017,9803.128615384612
2321,3,2016,10399.897142857135
2321,3,2017,11360.515999999994
2321,4,2016,11012.43385714285
2321,4,2017,11820.30553846154
2321,5,2016,17579.138550724634
2321,5,2017,19133.67246153846
2321,6,2016,14873.338656716413
2321,6,2017,17106.823653846153
2321,7,2016,12261.69681818182
2321,7,2017,12532.57615384615
2321,8,2016,13859.066461538452
2321,8,2017,15971.505576923075
2321,9,2016,11696.82584615384
2321,9,2017,13005.030769230769
2321,10,2016,12850.087692307688
2321,10,2017,13045.23999999999
2321,11,2016,13829.03415384615
2321,11,2017,14598.61492307693
2321,12,2016,28389.069090909103
2321,12,2017,28189.22575757578
84,1,2016,7161.3976923076925
84,1,2017,6500.115714285715
84,2,2016,5175.024285714286
84,2,2017,5549.190000000001
84,3,2016,5933.381428571427
84,3,2017,7235.084285714286
84,4,2016,6673.301538461537
84,4,2017,7173.938571428572
84,5,2016,8830.571428571428
84,5,2017,11498.150000000001
84,6,2016,7327.130714285714
84,6,2017,9250.446923076925
84,7,2016,5797.111428571428
84,7,2017,7261.672307692308
84,8,2016,7671.3115384615385
84,8,2017,8432.446428571431
84,9,2016,6752.437142857142
84,9,2017,7610.277857142857
84,10,2016,6281.266428571428
84,10,2017,7563.172142857142
84,11,2016,8553.316923076924
84,11,2017,8889.07
84,12,2016,19279.274999999976
84,12,2017,17721.60399999999
119,1,2016,1505.875833333333
119,1,2017,1181.522222222222
119,2,2016,1257.674705882353
119,2,2017,1161.072424242424
119,3,2016,1396.0847222222224
119,3,2017,1261.2970270270273
119,4,2016,1144.454358974359
119,4,2017,1216.8451428571432
119,5,2016,1665.3931428571427
119,5,2017,1720.6908823529413
119,6,2016,1327.362162162162
119,6,2017,1433.6113888888888
119,7,2016,1409.0313888888886
119,7,2017,1325.1444444444446
119,8,2016,1588.1280555555554
119,8,2017,1176.4175
119,9,2016,1665.47205882353
119,9,2017,1438.2051351351354
119,10,2016,1594.4877142857142
119,10,2017,1351.2511428571431
119,11,2016,1764.4277142857138
119,11,2017,1661.2470588235292
119,12,2016,2954.3563157894737
119,12,2017,2882.3347500000004
127,1,2016,2497.3564285714288
127,1,2017,2334.0885714285714
127,2,2016,2366.258571428571
127,2,2017,2157.0049999999997
127,3,2016,2784.4900000000007
127,3,2017,3034.188461538462
127,4,2016,2299.36
127,4,2017,2529.2584615384617
127,5,2016,3780.2823076923078
127,5,2017,3921.081428571429
127,6,2016,3093.0438461538456
127,6,2017,3779.6649999999995
127,7,2016,2145.8046153846153
127,7,2017,2390.832857142857
127,8,2016,2608.6428571428573
127,8,2017,3762.5230769230766
127,9,2016,1760.512857142857
127,9,2017,2630.6478571428574
127,10,2016,2253.022142857143
127,10,2017,2501.8149999999996
127,11,2016,3103.291538461539
127,11,2017,2651.4399999999996
127,12,2016,8089.217142857143
127,12,2017,9160.210714285715
129,1,2016,2135.1028571428574
129,1,2017,1996.3684615384616
129,2,2016,1927.089285714286
129,2,2017,1606.782857142857
129,3,2016,2100.1921428571427
129,3,2017,2395.7828571428568
129,4,2016,2059.372142857143
129,4,2017,2320.0292307692307
129,5,2016,2811.3878571428577
129,5,2017,3233.9764285714286
129,6,2016,3113.9275
129,6,2017,2679.727857142857
129,7,2016,2230.2146153846156
129,7,2017,2207.682142857143
129,8,2016,2630.380769230769
129,8,2017,3182.3049999999994
129,9,2016,2241.1815384615384
129,9,2017,2622.712307692307
129,10,2016,2402.02
129,10,2017,2489.330769230769
129,11,2016,2384.113571428571
129,11,2017,2966.9484615384613
129,12,2016,4689.3785714285705
129,12,2017,4828.665384615386
132,1,2016,4234.3439285714285
132,1,2017,4069.691538461537
132,2,2016,3090.605000000001
132,2,2017,2961.6717857142867
132,3,2016,3533.44
132,3,2017,3344.6148148148145
132,4,2016,3935.1151851851846
132,4,2017,3946.657857142857
132,5,2016,4902.830714285714
132,5,2017,5144.497777777777
132,6,2016,4050.1410714285716
132,6,2017,4505.988148148149
132,7,2016,3737.683703703704
132,7,2017,3519.173928571428
132,8,2016,4922.821428571428
132,8,2017,4576.038214285713
132,9,2016,3537.396296296298
132,9,2017,4123.545555555556
132,10,2016,3895.355357142858
132,10,2017,3537.691851851851
132,11,2016,4297.333333333334
132,11,2017,5151.071481481481
132,12,2016,7962.315714285714
132,12,2017,8008.905769230771
178,1,2016,9787.200390624997
178,1,2017,9386.036271186438
178,2,2016,7108.099523809519
178,2,2017,8051.887679999999
178,3,2016,8486.839268292679
178,3,2017,10062.164596774193
178,4,2016,9570.529285714278
178,4,2017,9617.957039999996
178,5,2016,15177.595759999998
178,5,2017,16004.804047619044
178,6,2016,12979.286031746033
178,6,2017,13116.669761904766
178,7,2016,10003.09112903226
178,7,2017,9646.015679999993
178,8,2016,11163.913119999994
178,8,2017,12796.285241935479
178,9,2016,8915.837777777777
178,9,2017,9799.315680000003
178,10,2016,10021.998870967736
178,10,2017,9347.27637096774
178,11,2016,11560.635158730158
178,11,2017,11985.356209677413
178,12,2016,29021.706880000012
178,12,2017,26897.476456692937
1448,1,2016,9787.200390624997
1448,1,2017,9386.036271186438
1448,2,2016,7108.099523809519
1448,2,2017,8051.887679999999
1448,3,2016,8486.839268292679
1448,3,2017,10062.164596774193
1448,4,2016,9570.529285714278
1448,4,2017,9617.957039999996
1448,5,2016,15177.595759999998
1448,5,2017,16004.804047619044
1448,6,2016,12979.286031746033
1448,6,2017,13116.669761904766
1448,7,2016,10003.09112903226
1448,7,2017,9646.015679999993
1448,8,2016,11163.913119999994
1448,8,2017,12796.285241935479
1448,9,2016,8915.837777777777
1448,9,2017,9799.315680000003
1448,10,2016,10021.998870967736
1448,10,2017,9347.27637096774
1448,11,2016,11560.635158730158
1448,11,2017,11985.356209677413
1448,12,2016,29021.706880000012
1448,12,2017,26897.476456692937
3464,1,2016,9787.200390624997
3464,1,2017,9386.036271186438
3464,2,2016,7108.099523809519
3464,2,2017,8051.887679999999
3464,3,2016,8486.839268292679
3464,3,2017,10062.164596774193
3464,4,2016,9570.529285714278
3464,4,2017,9617.957039999996
3464,5,2016,15177.595759999998
3464,5,2017,16004.804047619044
3464,6,2016,12979.286031746033
3464,6,2017,13116.669761904766
3464,7,2016,10003.09112903226
3464,7,2017,9646.015679999993
3464,8,2016,11163.913119999994
3464,8,2017,12796.285241935479
3464,9,2016,8915.837777777777
3464,9,2017,9799.315680000003
3464,10,2016,10021.998870967736
3464,10,2017,9347.27637096774
3464,11,2016,11560.635158730158
