,cod_loja,mes,cnt_feriados
1360,375,5,1.0
1361,375,6,0.0
1362,375,7,0.0
1363,375,8,0.0
1364,375,9,2.0
1365,375,10,1.0
1366,375,11,2.0
1367,375,12,1.0
1368,381,1,1.0
1369,381,2,0.0
1370,381,3,0.0
1371,381,4,1.0
1372,381,5,1.0
1373,381,6,0.0
1374,381,7,1.0
1375,381,8,0.0
1376,381,9,1.0
1377,381,10,1.0
1378,381,11,2.0
1379,381,12,1.0
1380,381,1,1.0
1381,381,2,0.0
1382,381,3,0.0
1383,381,4,1.0
1384,381,5,1.0
1385,381,6,0.0
1386,381,7,1.0
1387,381,8,0.0
1388,381,9,1.0
1389,381,10,1.0
1390,381,11,2.0
1391,381,12,1.0
1392,384,1,1.0
1393,384,2,0.0
1394,384,3,0.0
1395,384,4,1.0
1396,384,5,1.0
1397,384,6,0.0
1398,384,7,0.0
1399,384,8,1.0
1400,384,9,1.0
1401,384,10,1.0
1402,384,11,2.0
1403,384,12,1.0
1404,384,1,1.0
1405,384,2,0.0
1406,384,3,0.0
1407,384,4,1.0
1408,384,5,1.0
1409,384,6,0.0
1410,384,7,0.0
1411,384,8,1.0
1412,384,9,1.0
1413,384,10,1.0
1414,384,11,2.0
1415,384,12,1.0
1416,394,1,1.0
1417,394,2,0.0
1418,394,3,0.0
1419,394,4,2.0
1420,394,5,1.0
1421,394,6,0.0
1422,394,7,0.0
1423,394,8,0.0
1424,394,9,1.0
1425,394,10,1.0
1426,394,11,3.0
1427,394,12,1.0
1428,394,1,1.0
1429,394,2,0.0
1430,394,3,0.0
1431,394,4,2.0
1432,394,5,1.0
1433,394,6,0.0
1434,394,7,0.0
1435,394,8,0.0
1436,394,9,1.0
1437,394,10,1.0
1438,394,11,3.0
1439,394,12,1.0
1440,420,1,1.0
1441,420,2,0.0
1442,420,3,0.0
1443,420,4,2.0
1444,420,5,1.0
1445,420,6,0.0
1446,420,7,0.0
1447,420,8,0.0
1448,420,9,1.0
1449,420,10,1.0
1450,420,11,2.0
1451,420,12,1.0
1452,420,1,1.0
1453,420,2,0.0
1454,420,3,0.0
1455,420,4,2.0
1456,420,5,1.0
1457,420,6,0.0
1458,420,7,0.0
1459,420,8,0.0
1460,420,9,1.0
1461,420,10,1.0
1462,420,11,2.0
1463,420,12,1.0
1464,427,1,1.0
1465,427,2,0.0
1466,427,3,0.0
1467,427,4,1.0
1468,427,5,1.0
1469,427,6,2.0
1470,427,7,0.0
1471,427,8,0.0
1472,427,9,2.0
1473,427,10,1.0
1474,427,11,3.0
1475,427,12,1.0
1476,427,1,1.0
1477,427,2,0.0
1478,427,3,0.0
1479,427,4,1.0
1480,427,5,1.0
1481,427,6,2.0
1482,427,7,0.0
1483,427,8,0.0
1484,427,9,2.0
1485,427,10,1.0
1486,427,11,3.0
1487,427,12,1.0
1488,448,1,1.0
1489,448,2,0.0
1490,448,3,0.0
1491,448,4,1.0
1492,448,5,1.0
1493,448,6,0.0
1494,448,7,0.0
1495,448,8,0.0
1496,448,9,1.0
1497,448,10,1.0
1498,448,11,2.0
1499,448,12,1.0
1500,448,1,1.0
1501,448,2,0.0
1502,448,3,0.0
1503,448,4,1.0
1504,448,5,1.0
1505,448,6,0.0
1506,448,7,0.0
1507,448,8,0.0
1508,448,9,1.0
1509,448,10,1.0
1510,448,11,2.0
1511,448,12,1.0
1512,450,1,1.0
1513,450,2,0.0
1514,450,3,0.0
1515,450,4,1.0
1516,450,5,1.0
1517,450,6,0.0
1518,450,7,0.0
1519,450,8,0.0
1520,450,9,1.0
1521,450,10,1.0
1522,450,11,2.0
1523,450,12,1.0
1524,450,1,1.0
1525,450,2,0.0
1526,450,3,0.0
1527,450,4,1.0
1528,450,5,1.0
1529,450,6,0.0
1530,450,7,0.0
1531,450,8,0.0
1532,450,9,1.0
1533,450,10,1.0
1534,450,11,2.0
1535,450,12,1.0
1536,452,1,1.0
1537,452,2,0.0
1538,452,3,0.0
1539,452,4,1.0
1540,452,5,1.0
1541,452,6,0.0
1542,452,7,1.0
1543,452,8,0.0
1544,452,9,1.0
1545,452,10,1.0
1546,452,11,2.0
1547,452,12,1.0
1548,452,1,1.0
1549,452,2,0.0
1550,452,3,0.0
1551,452,4,1.0
1552,452,5,1.0
1553,452,6,0.0
1554,452,7,1.0
1555,452,8,0.0
1556,452,9,1.0
1557,452,10,1.0
1558,452,11,2.0
1559,452,12,1.0
1560,461,1,1.0
1561,461,2,0.0
1562,461,3,0.0
1563,461,4,1.0
1564,461,5,1.0
1565,461,6,0.0
1566,461,7,0.0
1567,461,8,0.0
1568,461,9,1.0
1569,461,10,1.0
1570,461,11,2.0
1571,461,12,2.0
1572,461,1,1.0
1573,461,2,0.0
1574,461,3,0.0
1575,461,4,1.0
1576,461,5,1.0
1577,461,6,0.0
1578,461,7,0.0
1579,461,8,0.0
1580,461,9,1.0
1581,461,10,1.0
1582,461,11,2.0
1583,461,12,2.0
1584,476,1,1.0
1585,476,2,0.0
1586,476,3,0.0
1587,476,4,1.0
1588,476,5,1.0
1589,476,6,0.0
1590,476,7,1.0
1591,476,8,0.0
1592,476,9,1.0
1593,476,10,1.0
1594,476,11,2.0
1595,476,12,1.0
1596,476,1,1.0
1597,476,2,0.0
1598,476,3,0.0
1599,476,4,1.0
1600,476,5,1.0
1601,476,6,0.0
1602,476,7,1.0
1603,476,8,0.0
1604,476,9,1.0
1605,476,10,1.0
1606,476,11,2.0
1607,476,12,1.0
1608,480,1,1.0
1609,480,2,0.0
1610,480,3,0.0
1611,480,4,1.0
1612,480,5,1.0
1613,480,6,0.0
1614,480,7,0.0
1615,480,8,0.0
1616,480,9,1.0
1617,480,10,1.0
1618,480,11,2.0
1619,480,12,1.0
1620,480,1,1.0
1621,480,2,0.0
1622,480,3,0.0
1623,480,4,1.0
1624,480,5,1.0
1625,480,6,0.0
1626,480,7,0.0
1627,480,8,0.0
1628,480,9,1.0
1629,480,10,1.0
1630,480,11,2.0
1631,480,12,1.0
1632,486,1,1.0
1633,486,2,0.0
1634,486,3,0.0
1635,486,4,1.0
1636,486,5,1.0
1637,486,6,0.0
1638,486,7,0.0
1639,486,8,0.0
1640,486,9,1.0
1641,486,10,1.0
1642,486,11,2.0
1643,486,12,2.0
1644,486,1,1.0
1645,486,2,0.0
1646,486,3,0.0
1647,486,4,1.0
1648,486,5,1.0
1649,486,6,0.0
1650,486,7,0.0
1651,486,8,0.0
1652,486,9,1.0
1653,486,10,1.0
1654,486,11,2.0
1655,486,12,2.0
1656,501,1,1.0
1657,501,2,0.0
1658,501,3,0.0
1659,501,4,2.0
1660,501,5,1.0
1661,501,6,0.0
1662,501,7,0.0
1663,501,8,0.0
1664,501,9,1.0
1665,501,10,1.0
1666,501,11,2.0
1667,501,12,1.0
1668,501,1,1.0
1669,501,2,0.0
1670,501,3,0.0
1671,501,4,2.0
1672,501,5,1.0
1673,501,6,0.0
1674,501,7,0.0
1675,501,8,0.0
1676,501,9,1.0
1677,501,10,1.0
1678,501,11,2.0
1679,501,12,1.0
1680,514,1,1.0
1681,514,2,0.0
1682,514,3,0.0
1683,514,4,1.0
1684,514,5,1.0
1685,514,6,0.0
1686,514,7,0.0
1687,514,8,0.0
1688,514,9,1.0
1689,514,10,1.0
1690,514,11,2.0
1691,514,12,1.0
1692,514,1,1.0
1693,514,2,0.0
1694,514,3,0.0
1695,514,4,1.0
1696,514,5,1.0
1697,514,6,0.0
1698,514,7,0.0
1699,514,8,0.0
1700,514,9,1.0
1701,514,10,1.0
1702,514,11,2.0
1703,514,12,1.0
1704,520,1,1.0
1705,520,2,0.0
1706,520,3,0.0
1707,520,4,1.0
1708,520,5,1.0
1709,520,6,0.0
1710,520,7,0.0
1711,520,8,0.0
1712,520,9,1.0
1713,520,10,1.0
1714,520,11,2.0
1715,520,12,2.0
1716,520,1,1.0
1717,520,2,0.0
1718,520,3,0.0
1719,520,4,1.0
1720,520,5,1.0
1721,520,6,0.0
1722,520,7,0.0
1723,520,8,0.0
1724,520,9,1.0
1725,520,10,1.0
1726,520,11,2.0
1727,520,12,2.0
1728,522,1,1.0
1729,522,2,0.0
1730,522,3,0.0
1731,522,4,1.0
1732,522,5,1.0
1733,522,6,0.0
1734,522,7,0.0
1735,522,8,0.0
1736,522,9,1.0
1737,522,10,1.0
1738,522,11,2.0
1739,522,12,1.0
1740,522,1,1.0
1741,522,2,0.0
1742,522,3,0.0
1743,522,4,1.0
1744,522,5,1.0
1745,522,6,0.0
1746,522,7,0.0
1747,522,8,0.0
1748,522,9,1.0
1749,522,10,1.0
1750,522,11,2.0
1751,522,12,1.0
1752,526,1,1.0
1753,526,2,0.0
1754,526,3,0.0
1755,526,4,1.0
1756,526,5,1.0
1757,526,6,0.0
1758,526,7,1.0
1759,526,8,0.0
1760,526,9,1.0
1761,526,10,1.0
1762,526,11,2.0
1763,526,12,1.0
1764,526,1,1.0
1765,526,2,0.0
1766,526,3,0.0
1767,526,4,1.0
1768,526,5,1.0
1769,526,6,0.0
1770,526,7,1.0
1771,526,8,0.0
1772,526,9,1.0
1773,526,10,1.0
1774,526,11,2.0
1775,526,12,1.0
1776,540,1,1.0
1777,540,2,0.0
1778,540,3,0.0
1779,540,4,1.0
1780,540,5,1.0
1781,540,6,0.0
1782,540,7,0.0
1783,540,8,0.0
1784,540,9,1.0
1785,540,10,1.0
1786,540,11,2.0
1787,540,12,1.0
1788,540,1,1.0
1789,540,2,0.0
1790,540,3,0.0
1791,540,4,1.0
1792,540,5,1.0
1793,540,6,0.0
1794,540,7,0.0
1795,540,8,0.0
1796,540,9,1.0
1797,540,10,1.0
1798,540,11,2.0
1799,540,12,1.0
1800,543,1,1.0
1801,543,2,0.0
1802,543,3,0.0
1803,543,4,1.0
1804,543,5,1.0
1805,543,6,0.0
1806,543,7,0.0
1807,543,8,0.0
1808,543,9,1.0
1809,543,10,1.0
1810,543,11,2.0
1811,543,12,1.0
1812,543,1,1.0
1813,543,2,0.0
1814,543,3,0.0
1815,543,4,1.0
1816,543,5,1.0
1817,543,6,0.0
1818,543,7,0.0
1819,543,8,0.0
1820,543,9,1.0
1821,543,10,1.0
1822,543,11,2.0
1823,543,12,1.0
1824,545,1,1.0
1825,545,2,0.0
1826,545,3,0.0
1827,545,4,1.0
1828,545,5,1.0
1829,545,6,0.0
1830,545,7,0.0
1831,545,8,1.0
1832,545,9,1.0
1833,545,10,1.0
1834,545,11,2.0
1835,545,12,1.0
1836,545,1,1.0
1837,545,2,0.0
1838,545,3,0.0
1839,545,4,1.0
1840,545,5,1.0
1841,545,6,0.0
1842,545,7,0.0
1843,545,8,1.0
1844,545,9,1.0
1845,545,10,1.0
1846,545,11,2.0
1847,545,12,1.0
1848,556,1,1.0
1849,556,2,0.0
1850,556,3,0.0
1851,556,4,1.0
1852,556,5,1.0
1853,556,6,0.0
1854,556,7,0.0
1855,556,8,0.0
1856,556,9,1.0
1857,556,10,1.0
1858,556,11,3.0
1859,556,12,1.0
1860,556,1,1.0
1861,556,2,0.0
1862,556,3,0.0
1863,556,4,1.0
1864,556,5,1.0
1865,556,6,0.0
1866,556,7,0.0
1867,556,8,0.0
1868,556,9,1.0
1869,556,10,1.0
1870,556,11,3.0
1871,556,12,1.0
1872,560,1,1.0
1873,560,2,0.0
1874,560,3,0.0
1875,560,4,1.0
1876,560,5,1.0
1877,560,6,0.0
1878,560,7,0.0
1879,560,8,1.0
1880,560,9,1.0
1881,560,10,1.0
1882,560,11,3.0
1883,560,12,1.0
1884,560,1,1.0
1885,560,2,0.0
1886,560,3,0.0
1887,560,4,1.0
1888,560,5,1.0
1889,560,6,0.0
1890,560,7,0.0
1891,560,8,1.0
1892,560,9,1.0
1893,560,10,1.0
1894,560,11,3.0
1895,560,12,1.0
1896,561,1,1.0
1897,561,2,0.0
1898,561,3,0.0
1899,561,4,1.0
1900,561,5,1.0
1901,561,6,2.0
1902,561,7,0.0
1903,561,8,0.0
1904,561,9,2.0
1905,561,10,1.0
1906,561,11,3.0
1907,561,12,1.0
1908,561,1,1.0
1909,561,2,0.0
1910,561,3,0.0
1911,561,4,1.0
1912,561,5,1.0
1913,561,6,2.0
1914,561,7,0.0
1915,561,8,0.0
1916,561,9,2.0
1917,561,10,1.0
1918,561,11,3.0
1919,561,12,1.0
1920,566,1,1.0
1921,566,2,0.0
1922,566,3,0.0
1923,566,4,2.0
1924,566,5,1.0
1925,566,6,0.0
1926,566,7,0.0
1927,566,8,0.0
1928,566,9,1.0
1929,566,10,1.0
1930,566,11,3.0
1931,566,12,1.0
1932,566,1,1.0
1933,566,2,0.0
1934,566,3,0.0
1935,566,4,2.0
1936,566,5,1.0
1937,566,6,0.0
1938,566,7,0.0
1939,566,8,0.0
1940,566,9,1.0
1941,566,10,1.0
1942,566,11,3.0
1943,566,12,1.0
1944,572,1,1.0
1945,572,2,0.0
1946,572,3,0.0
1947,572,4,2.0
1948,572,5,1.0
1949,572,6,0.0
1950,572,7,0.0
1951,572,8,0.0
1952,572,9,1.0
1953,572,10,1.0
1954,572,11,2.0
1955,572,12,1.0
1956,572,1,1.0
1957,572,2,0.0
1958,572,3,0.0
1959,572,4,2.0
1960,572,5,1.0
1961,572,6,0.0
1962,572,7,0.0
1963,572,8,0.0
1964,572,9,1.0
1965,572,10,1.0
1966,572,11,2.0
1967,572,12,1.0
1968,575,1,1.0
1969,575,2,0.0
1970,575,3,0.0
1971,575,4,1.0
1972,575,5,1.0
1973,575,6,0.0
1974,575,7,0.0
1975,575,8,0.0
1976,575,9,2.0
1977,575,10,1.0
1978,575,11,2.0
1979,575,12,1.0
1980,575,1,1.0
1981,575,2,0.0
1982,575,3,0.0
1983,575,4,1.0
1984,575,5,1.0
1985,575,6,0.0
1986,575,7,0.0
1987,575,8,0.0
1988,575,9,2.0
1989,575,10,1.0
1990,575,11,2.0
1991,575,12,1.0
1992,588,1,1.0
1993,588,2,0.0
1994,588,3,0.0
1995,588,4,1.0
1996,588,5,1.0
1997,588,6,0.0
1998,588,7,0.0
1999,588,8,0.0
2000,588,9,1.0
2001,588,10,1.0
2002,588,11,2.0
2003,588,12,1.0
2004,588,1,1.0
2005,588,2,0.0
2006,588,3,0.0
2007,588,4,1.0
2008,588,5,1.0
2009,588,6,0.0
2010,588,7,0.0
2011,588,8,0.0
2012,588,9,1.0
2013,588,10,1.0
2014,588,11,2.0
2015,588,12,1.0
2016,592,1,1.0
2017,592,2,0.0
2018,592,3,0.0
2019,592,4,1.0
2020,592,5,1.0
2021,592,6,0.0
2022,592,7,1.0
2023,592,8,0.0
2024,592,9,1.0
2025,592,10,1.0
2026,592,11,2.0
2027,592,12,1.0
2028,592,1,1.0
2029,592,2,0.0
2030,592,3,0.0
2031,592,4,1.0
2032,592,5,1.0
2033,592,6,0.0
2034,592,7,1.0
2035,592,8,0.0
2036,592,9,1.0
2037,592,10,1.0
2038,592,11,2.0
2039,592,12,1.0
2040,596,1,1.0
2041,596,2,0.0
2042,596,3,0.0
2043,596,4,1.0
2044,596,5,1.0
2045,596,6,0.0
2046,596,7,1.0
2047,596,8,0.0
2048,596,9,1.0
2049,596,10,1.0
2050,596,11,2.0
2051,596,12,1.0
2052,596,1,1.0
2053,596,2,0.0
2054,596,3,0.0
2055,596,4,1.0
2056,596,5,1.0
2057,596,6,0.0
2058,596,7,1.0
2059,596,8,0.0
2060,596,9,1.0
2061,596,10,1.0
2062,596,11,2.0
2063,596,12,1.0
2064,601,1,1.0
2065,601,2,0.0
2066,601,3,0.0
2067,601,4,1.0
2068,601,5,1.0
2069,601,6,0.0
2070,601,7,0.0
2071,601,8,0.0
2072,601,9,1.0
2073,601,10,1.0
2074,601,11,3.0
2075,601,12,1.0
2076,601,1,1.0
2077,601,2,0.0
2078,601,3,0.0
2079,601,4,1.0
2080,601,5,1.0
2081,601,6,0.0
2082,601,7,0.0
2083,601,8,0.0
2084,601,9,1.0
2085,601,10,1.0
2086,601,11,3.0
2087,601,12,1.0
2088,603,1,1.0
2089,603,2,0.0
2090,603,3,0.0
2091,603,4,2.0
2092,603,5,1.0
2093,603,6,0.0
2094,603,7,0.0
2095,603,8,0.0
2096,603,9,1.0
2097,603,10,1.0
2098,603,11,2.0
2099,603,12,1.0
2100,603,1,1.0
2101,603,2,0.0
2102,603,3,0.0
2103,603,4,2.0
2104,603,5,1.0
2105,603,6,0.0
2106,603,7,0.0
2107,603,8,0.0
2108,603,9,1.0
2109,603,10,1.0
2110,603,11,2.0
2111,603,12,1.0
2112,610,1,1.0
2113,610,2,0.0
2114,610,3,0.0
2115,610,4,2.0
2116,610,5,1.0
2117,610,6,0.0
2118,610,7,0.0
2119,610,8,0.0
2120,610,9,1.0
2121,610,10,1.0
2122,610,11,2.0
2123,610,12,1.0
2124,610,1,1.0
2125,610,2,0.0
2126,610,3,0.0
2127,610,4,2.0
2128,610,5,1.0
2129,610,6,0.0
2130,610,7,0.0
2131,610,8,0.0
2132,610,9,1.0
2133,610,10,1.0
2134,610,11,2.0
2135,610,12,1.0
2136,618,1,1.0
2137,618,2,0.0
2138,618,3,0.0
2139,618,4,1.0
2140,618,5,1.0
2141,618,6,0.0
2142,618,7,0.0
2143,618,8,0.0
2144,618,9,2.0
2145,618,10,1.0
2146,618,11,2.0
2147,618,12,1.0
2148,618,1,1.0
2149,618,2,0.0
2150,618,3,0.0
2151,618,4,1.0
2152,618,5,1.0
2153,618,6,0.0
2154,618,7,0.0
2155,618,8,0.0
2156,618,9,2.0
2157,618,10,1.0
2158,618,11,2.0
2159,618,12,1.0
2160,620,1,1.0
2161,620,2,0.0
2162,620,3,0.0
2163,620,4,1.0
2164,620,5,1.0
2165,620,6,0.0
2166,620,7,0.0
2167,620,8,0.0
2168,620,9,2.0
2169,620,10,1.0
2170,620,11,2.0
2171,620,12,1.0
2172,620,1,1.0
2173,620,2,0.0
2174,620,3,0.0
2175,620,4,1.0
2176,620,5,1.0
2177,620,6,0.0
2178,620,7,0.0
2179,620,8,0.0
2180,620,9,2.0
2181,620,10,1.0
2182,620,11,2.0
2183,620,12,1.0
2184,636,1,1.0
2185,636,2,0.0
2186,636,3,0.0
2187,636,4,2.0
2188,636,5,1.0
2189,636,6,0.0
2190,636,7,0.0
2191,636,8,0.0
2192,636,9,1.0
2193,636,10,1.0
2194,636,11,2.0
2195,636,12,1.0
2196,636,1,1.0
2197,636,2,0.0
2198,636,3,0.0
2199,636,4,2.0
2200,636,5,1.0
2201,636,6,0.0
2202,636,7,0.0
2203,636,8,0.0
2204,636,9,1.0
2205,636,10,1.0
2206,636,11,2.0
2207,636,12,1.0
2208,637,1,1.0
2209,637,2,0.0
2210,637,3,0.0
2211,637,4,1.0
2212,637,5,1.0
2213,637,6,0.0
2214,637,7,0.0
2215,637,8,0.0
2216,637,9,1.0
2217,637,10,1.0
2218,637,11,2.0
2219,637,12,2.0
2220,637,1,1.0
2221,637,2,0.0
2222,637,3,0.0
2223,637,4,1.0
2224,637,5,1.0
2225,637,6,0.0
2226,637,7,0.0
2227,637,8,0.0
2228,637,9,1.0
2229,637,10,1.0
2230,637,11,2.0
2231,637,12,2.0
2232,641,1,1.0
2233,641,2,0.0
2234,641,3,0.0
2235,641,4,2.0
2236,641,5,1.0
2237,641,6,0.0
2238,641,7,0.0
2239,641,8,0.0
2240,641,9,1.0
2241,641,10,1.0
2242,641,11,2.0
2243,641,12,1.0
2244,641,1,1.0
2245,641,2,0.0
2246,641,3,0.0
2247,641,4,2.0
2248,641,5,1.0
2249,641,6,0.0
2250,641,7,0.0
2251,641,8,0.0
2252,641,9,1.0
2253,641,10,1.0
2254,641,11,2.0
2255,641,12,1.0
2256,645,1,1.0
2257,645,2,0.0
2258,645,3,0.0
2259,645,4,1.0
2260,645,5,1.0
2261,645,6,0.0
2262,645,7,1.0
2263,645,8,0.0
2264,645,9,1.0
2265,645,10,1.0
2266,645,11,2.0
2267,645,12,1.0
2268,645,1,1.0
2269,645,2,0.0
2270,645,3,0.0
2271,645,4,1.0
2272,645,5,1.0
2273,645,6,0.0
2274,645,7,1.0
2275,645,8,0.0
2276,645,9,1.0
2277,645,10,1.0
2278,645,11,2.0
2279,645,12,1.0
2280,646,1,1.0
2281,646,2,0.0
2282,646,3,0.0
2283,646,4,2.0
2284,646,5,1.0
2285,646,6,0.0
2286,646,7,0.0
2287,646,8,0.0
2288,646,9,1.0
2289,646,10,1.0
2290,646,11,2.0
2291,646,12,1.0
2292,646,1,1.0
2293,646,2,0.0
2294,646,3,0.0
2295,646,4,2.0
2296,646,5,1.0
2297,646,6,0.0
2298,646,7,0.0
2299,646,8,0.0
2300,646,9,1.0
2301,646,10,1.0
2302,646,11,2.0
2303,646,12,1.0
2304,652,1,1.0
2305,652,2,0.0
2306,652,3,0.0
2307,652,4,1.0
2308,652,5,1.0
2309,652,6,0.0
2310,652,7,0.0
2311,652,8,0.0
2312,652,9,2.0
2313,652,10,1.0
2314,652,11,2.0
2315,652,12,1.0
2316,652,1,1.0
2317,652,2,0.0
2318,652,3,0.0
2319,652,4,1.0
2320,652,5,1.0
2321,652,6,0.0
2322,652,7,0.0
2323,652,8,0.0
2324,652,9,2.0
2325,652,10,1.0
2326,652,11,2.0
2327,652,12,1.0
2328,653,1,1.0
2329,653,2,0.0
2330,653,3,0.0
2331,653,4,1.0
2332,653,5,1.0
2333,653,6,0.0
2334,653,7,0.0
2335,653,8,0.0
2336,653,9,1.0
2337,653,10,1.0
2338,653,11,2.0
2339,653,12,2.0
2340,653,1,1.0
2341,653,2,0.0
2342,653,3,0.0
2343,653,4,1.0
2344,653,5,1.0
2345,653,6,0.0
2346,653,7,0.0
2347,653,8,0.0
2348,653,9,1.0
2349,653,10,1.0
2350,653,11,2.0
2351,653,12,2.0
2352,678,1,1.0
2353,678,2,0.0
2354,678,3,0.0
2355,678,4,1.0
2356,678,5,1.0
2357,678,6,0.0
2358,678,7,1.0
2359,678,8,0.0
2360,678,9,1.0
2361,678,10,1.0
2362,678,11,2.0
2363,678,12,1.0
2364,678,1,1.0
2365,678,2,0.0
2366,678,3,0.0
2367,678,4,1.0
2368,678,5,1.0
2369,678,6,0.0
2370,678,7,1.0
2371,678,8,0.0
2372,678,9,1.0
2373,678,10,1.0
2374,678,11,2.0
2375,678,12,1.0
2376,680,1,1.0
2377,680,2,0.0
2378,680,3,1.0
2379,680,4,1.0
2380,680,5,1.0
2381,680,6,0.0
2382,680,7,0.0
2383,680,8,0.0
2384,680,9,1.0
2385,680,10,1.0
2386,680,11,2.0
2387,680,12,1.0
2388,680,1,1.0
2389,680,2,0.0
2390,680,3,1.0
2391,680,4,1.0
2392,680,5,1.0
2393,680,6,0.0
2394,680,7,0.0
2395,680,8,0.0
2396,680,9,1.0
2397,680,10,1.0
2398,680,11,2.0
2399,680,12,1.0
2400,683,1,1.0
2401,683,2,0.0
2402,683,3,0.0
2403,683,4,1.0
2404,683,5,1.0
2405,683,6,0.0
2406,683,7,0.0
2407,683,8,0.0
2408,683,9,1.0
2409,683,10,2.0
2410,683,11,2.0
2411,683,12,1.0
2412,683,1,1.0
2413,683,2,0.0
2414,683,3,0.0
2415,683,4,1.0
2416,683,5,1.0
2417,683,6,0.0
2418,683,7,0.0
2419,683,8,0.0
2420,683,9,1.0
2421,683,10,2.0
2422,683,11,2.0
2423,683,12,1.0
2424,685,1,1.0
2425,685,2,0.0
2426,685,3,0.0
2427,685,4,2.0
2428,685,5,1.0
2429,685,6,0.0
2430,685,7,0.0
2431,685,8,0.0
2432,685,9,1.0
2433,685,10,1.0
2434,685,11,2.0
2435,685,12,1.0
2436,685,1,1.0
2437,685,2,0.0
2438,685,3,0.0
2439,685,4,2.0
2440,685,5,1.0
2441,685,6,0.0
2442,685,7,0.0
2443,685,8,0.0
2444,685,9,1.0
2445,685,10,1.0
2446,685,11,2.0
2447,685,12,1.0
2448,715,1,1.0
2449,715,2,0.0
2450,715,3,0.0
2451,715,4,2.0
2452,715,5,1.0
2453,715,6,0.0
2454,715,7,0.0
2455,715,8,0.0
2456,715,9,1.0
2457,715,10,1.0
2458,715,11,2.0
2459,715,12,1.0
2460,715,1,1.0
2461,715,2,0.0
2462,715,3,0.0
2463,715,4,2.0
2464,715,5,1.0
2465,715,6,0.0
2466,715,7,0.0
2467,715,8,0.0
2468,715,9,1.0
2469,715,10,1.0
2470,715,11,2.0
2471,715,12,1.0
2472,730,1,1.0
2473,730,2,0.0
2474,730,3,0.0
2475,730,4,1.0
2476,730,5,1.0
2477,730,6,0.0
2478,730,7,0.0
2479,730,8,0.0
2480,730,9,1.0
2481,730,10,1.0
2482,730,11,2.0
2483,730,12,1.0
2484,730,1,1.0
2485,730,2,0.0
2486,730,3,0.0
2487,730,4,1.0
2488,730,5,1.0
2489,730,6,0.0
2490,730,7,0.0
2491,730,8,0.0
2492,730,9,1.0
2493,730,10,1.0
2494,730,11,2.0
2495,730,12,1.0
2496,733,1,1.0
2497,733,2,0.0
2498,733,3,0.0
2499,733,4,2.0
2500,733,5,1.0
2501,733,6,0.0
2502,733,7,0.0
2503,733,8,0.0
2504,733,9,1.0
2505,733,10,1.0
2506,733,11,2.0
2507,733,12,1.0
2508,733,1,1.0
2509,733,2,0.0
2510,733,3,0.0
2511,733,4,2.0
2512,733,5,1.0
2513,733,6,0.0
2514,733,7,0.0
2515,733,8,0.0
2516,733,9,1.0
2517,733,10,1.0
2518,733,11,2.0
2519,733,12,1.0
2520,750,1,1.0
2521,750,2,0.0
2522,750,3,0.0
2523,750,4,1.0
2524,750,5,1.0
2525,750,6,0.0
2526,750,7,1.0
2527,750,8,0.0
2528,750,9,1.0
2529,750,10,1.0
2530,750,11,2.0
2531,750,12,1.0
2532,750,1,1.0
2533,750,2,0.0
2534,750,3,0.0
2535,750,4,1.0
2536,750,5,1.0
2537,750,6,0.0
2538,750,7,1.0
2539,750,8,0.0
2540,750,9,1.0
2541,750,10,1.0
2542,750,11,2.0
2543,750,12,1.0
2544,756,1,1.0
2545,756,2,0.0
2546,756,3,0.0
2547,756,4,1.0
2548,756,5,1.0
2549,756,6,0.0
2550,756,7,1.0
2551,756,8,0.0
2552,756,9,1.0
2553,756,10,1.0
2554,756,11,2.0
2555,756,12,1.0
2556,756,1,1.0
2557,756,2,0.0
2558,756,3,0.0
2559,756,4,1.0
2560,756,5,1.0
2561,756,6,0.0
2562,756,7,1.0
2563,756,8,0.0
2564,756,9,1.0
2565,756,10,1.0
2566,756,11,2.0
2567,756,12,1.0
2568,758,1,1.0
2569,758,2,0.0
2570,758,3,0.0
2571,758,4,1.0
2572,758,5,1.0
2573,758,6,0.0
2574,758,7,0.0
2575,758,8,0.0
2576,758,9,1.0
2577,758,10,2.0
2578,758,11,2.0
2579,758,12,2.0
2580,758,1,1.0
2581,758,2,0.0
2582,758,3,0.0
2583,758,4,1.0
2584,758,5,1.0
2585,758,6,0.0
2586,758,7,0.0
2587,758,8,0.0
2588,758,9,1.0
2589,758,10,2.0
2590,758,11,2.0
2591,758,12,2.0
2592,771,1,1.0
2593,771,2,0.0
2594,771,3,0.0
2595,771,4,1.0
2596,771,5,1.0
2597,771,6,0.0
2598,771,7,0.0
2599,771,8,0.0
2600,771,9,1.0
2601,771,10,1.0
2602,771,11,2.0
2603,771,12,1.0
2604,771,1,1.0
2605,771,2,0.0
2606,771,3,0.0
2607,771,4,1.0
2608,771,5,1.0
2609,771,6,0.0
2610,771,7,0.0
2611,771,8,0.0
2612,771,9,1.0
2613,771,10,1.0
2614,771,11,2.0
2615,771,12,1.0
2616,777,1,1.0
2617,777,2,0.0
2618,777,3,0.0
2619,777,4,2.0
2620,777,5,1.0
2621,777,6,0.0
2622,777,7,0.0
2623,777,8,0.0
2624,777,9,1.0
2625,777,10,1.0
2626,777,11,3.0
2627,777,12,1.0
2628,777,1,1.0
2629,777,2,0.0
2630,777,3,0.0
