"cod_mun","nome_mun","pib"
"3505807","Bastos (SP)","1048120"
"3505906","Batatais (SP)","1479439"
"3506003","Bauru (SP)","13771753"
"3506102","Bebedouro (SP)","3260501"
"3506201","Bento de Abreu (SP)","169771"
"3506300","Bernardino de Campos (SP)","236668"
"3506359","Bertioga (SP)","1606553"
"3506409","Bilac (SP)","184903"
"3506508","Birigui (SP)","3146638"
"3506607","Biritiba Mirim (SP)","704607"
"3506706","Boa Esperança do Sul (SP)","365407"
"3506805","Bocaina (SP)","225211"
"3506904","Bofete (SP)","164471"
"3507001","Boituva (SP)","2696866"
"3507100","Bom Jesus dos Perdões (SP)","863923"
"3507159","Bom Sucesso de Itararé (SP)","52971"
"3507209","Borá (SP)","74165"
"3507308","Boracéia (SP)","279209"
"3507407","Borborema (SP)","409114"
"3507456","Borebi (SP)","62479"
"3507506","Botucatu (SP)","4290669"
"3507605","Bragança Paulista (SP)","5672443"
"3507704","Braúna (SP)","94531"
"3507753","Brejo Alegre (SP)","193425"
"3507803","Brodowski (SP)","639372"
"3507902","Brotas (SP)","804016"
"3508009","Buri (SP)","368506"
"3508108","Buritama (SP)","604101"
"3508207","Buritizal (SP)","178048"
"3508306","Cabrália Paulista (SP)","84475"
"3508405","Cabreúva (SP)","4294324"
"3508504","Caçapava (SP)","4075123"
"3508603","Cachoeira Paulista (SP)","591381"
"3508702","Caconde (SP)","343594"
"3508801","Cafelândia (SP)","468342"
"3508900","Caiabu (SP)","60597"
"3509007","Caieiras (SP)","3289605"
"3509106","Caiuá (SP)","77643"
"3509205","Cajamar (SP)","15003191"
"3509254","Cajati (SP)","1565335"
"3509304","Cajobi (SP)","152695"
"3509403","Cajuru (SP)","575023"
"3509452","Campina do Monte Alegre (SP)","105998"
"3509502","Campinas (SP)","59053563"
"3509601","Campo Limpo Paulista (SP)","1922194"
"3509700","Campos do Jordão (SP)","1195551"
"3509809","Campos Novos Paulista (SP)","126332"
"3509908","Cananéia (SP)","258772"
"3509957","Canas (SP)","256730"
"3510005","Cândido Mota (SP)","1005667"
"3510104","Cândido Rodrigues (SP)","115329"
"3510153","Canitar (SP)","194457"
"3510203","Capão Bonito (SP)","814415"
"3510302","Capela do Alto (SP)","285779"
"3510401","Capivari (SP)","1877375"
"3510500","Caraguatatuba (SP)","2928286"
"3510609","Carapicuíba (SP)","5494357"
"3510708","Cardoso (SP)","259557"
"3510807","Casa Branca (SP)","801722"
"3510906","Cássia dos Coqueiros (SP)","139851"
"3511003","Castilho (SP)","1001129"
"3511102","Catanduva (SP)","3974659"
"3511201","Catiguá (SP)","118322"
"3511300","Cedral (SP)","312750"
"3511409","Cerqueira César (SP)","753006"
"3511508","Cerquilho (SP)","1743257"
"3511607","Cesário Lange (SP)","419188"
"3511706","Charqueada (SP)","350913"
"3511904","Clementina (SP)","245147"
"3512001","Colina (SP)","948979"
"3512100","Colômbia (SP)","358220"
"3512209","Conchal (SP)","656033"
"3512308","Conchas (SP)","344263"
"3512407","Cordeirópolis (SP)","2610037"
"3512506","Coroados (SP)","161861"
"3512605","Coronel Macedo (SP)","80082"
"3512704","Corumbataí (SP)","208767"
"3512803","Cosmópolis (SP)","1575661"
"3512902","Cosmorama (SP)","272164"
"3513009","Cotia (SP)","11573369"
"3513108","Cravinhos (SP)","1035236"
"3513207","Cristais Paulista (SP)","195654"
"3513306","Cruzália (SP)","131219"
"3513405","Cruzeiro (SP)","2136729"
"3513504","Cubatão (SP)","12336913"
"3513603","Cunha (SP)","243538"
"3513702","Descalvado (SP)","1643346"
"3513801","Diadema (SP)","13412703"
"3513850","Dirce Reis (SP)","60552"
"3513900","Divinolândia (SP)","299836"
"3514007","Dobrada (SP)","117041"
"3514106","Dois Córregos (SP)","653858"
"3514205","Dolcinópolis (SP)","44854"
"3514304","Dourado (SP)","595049"
"3514403","Dracena (SP)","1166835"
"3514502","Duartina (SP)","251939"
"3514601","Dumont (SP)","233971"
"3514700","Echaporã (SP)","128090"
"3514809","Eldorado (SP)","362009"
"3514908","Elias Fausto (SP)","632336"
"3514924","Elisiário (SP)","67898"
"3514957","Embaúba (SP)","54347"
"3515004","Embu das Artes (SP)","11713049"
"3515103","Embu-Guaçu (SP)","1043490"
"3515129","Emilianópolis (SP)","60725"
"3515152","Engenheiro Coelho (SP)","596633"
"3515186","Espírito Santo do Pinhal (SP)","1259012"
"3515194","Espírito Santo do Turvo (SP)","71536"
"3515202","Estrela d'Oeste (SP)","859459"
"3515301","Estrela do Norte (SP)","64470"
"3515350","Euclides da Cunha Paulista (SP)","109935"
"3515400","Fartura (SP)","388647"
"3515509","Fernandópolis (SP)","1930276"
"3515608","Fernando Prestes (SP)","199549"
"3515657","Fernão (SP)","46064"
"3515707","Ferraz de Vasconcelos (SP)","2989860"
"3515806","Flora Rica (SP)","39238"
"3515905","Floreal (SP)","59454"
"3516002","Flórida Paulista (SP)","196744"
"3516101","Florínea (SP)","231650"
"3516200","Franca (SP)","9409310"
"3516309","Francisco Morato (SP)","1464628"
"3516408","Franco da Rocha (SP)","3029794"
"3516507","Gabriel Monteiro (SP)","75607"
"3516606","Gália (SP)","137857"
"3516705","Garça (SP)","1159125"
"3516804","Gastão Vidigal (SP)","66694"
"3516853","Gavião Peixoto (SP)","839815"
"3516903","General Salgado (SP)","259863"
"3517000","Getulina (SP)","195118"
"3517109","Glicério (SP)","97062"
"3517208","Guaiçara (SP)","185266"
"3517307","Guaimbê (SP)","72070"
"3517406","Guaíra (SP)","3697276"
"3517505","Guapiaçu (SP)","528980"
"3517604","Guapiara (SP)","317156"
"3517703","Guará (SP)","422381"
"3517802","Guaraçaí (SP)","228993"
"3517901","Guaraci (SP)","376680"
"3518008","Guarani d'Oeste (SP)","34008"
"3518107","Guarantã (SP)","166651"
"3518206","Guararapes (SP)","987256"
"3518305","Guararema (SP)","960960"
"3518404","Guaratinguetá (SP)","5277694"
"3518503","Guareí (SP)","239829"
"3518602","Guariba (SP)","889457"
"3518701","Guarujá (SP)","8589741"
"3518800","Guarulhos (SP)","55743650"
"3518859","Guatapará (SP)","217510"
"3518909","Guzolândia (SP)","61632"
"3519006","Herculândia (SP)","302366"
"3519055","Holambra (SP)","908165"
"3519071","Hortolândia (SP)","12928628"
"3519105","Iacanga (SP)","413181"
"3519204","Iacri (SP)","205719"
"3519253","Iaras (SP)","124727"
"3519303","Ibaté (SP)","915873"
"3519402","Ibirá (SP)","245908"
"3519501","Ibirarema (SP)","180413"
"3519600","Ibitinga (SP)","1481596"
"3519709","Ibiúna (SP)","1632767"
"3519808","Icém (SP)","179057"
"3519907","Iepê (SP)","244895"
"3520004","Igaraçu do Tietê (SP)","299508"
"3520103","Igarapava (SP)","1076232"
"3520202","Igaratá (SP)","217382"
"3520301","Iguape (SP)","809924"
"3520400","Ilhabela (SP)","6153610"
"3520426","Ilha Comprida (SP)","692944"
"3520442","Ilha Solteira (SP)","627436"
"3520509","Indaiatuba (SP)","13489932"
"3520608","Indiana (SP)","61216"
"3520707","Indiaporã (SP)","92773"
"3520806","Inúbia Paulista (SP)","139899"
"3520905","Ipaussu (SP)","367879"
"3521002","Iperó (SP)","564350"
"3521101","Ipeúna (SP)","697972"
"3521150","Ipiguá (SP)","100658"
"3521200","Iporanga (SP)","50487"
"3521309","Ipuã (SP)","379295"
"3521408","Iracemápolis (SP)","1309627"
"3521507","Irapuã (SP)","149375"
"3521606","Irapuru (SP)","86285"
"3521705","Itaberá (SP)","535071"
"3521804","Itaí (SP)","587796"
"3521903","Itajobi (SP)","1191836"
"3522000","Itaju (SP)","107728"
"3522109","Itanhaém (SP)","1855370"
"3522158","Itaoca (SP)","39033"
"3522208","Itapecerica da Serra (SP)","3281942"
"3522307","Itapetininga (SP)","4458857"
"3522406","Itapeva (SP)","2371573"
"3522505","Itapevi (SP)","11597557"
"3522604","Itapira (SP)","3457944"
"3522653","Itapirapuã Paulista (SP)","38226"
"3522703","Itápolis (SP)","1373099"
"3522802","Itaporanga (SP)","309107"
"3522901","Itapuí (SP)","621978"
"3523008","Itapura (SP)","101885"
"3523107","Itaquaquecetuba (SP)","6932298"
"3523206","Itararé (SP)","875364"
"3523305","Itariri (SP)","269481"
"3523404","Itatiba (SP)","5566364"
"3523503","Itatinga (SP)","311156"
"3523602","Itirapina (SP)","386254"
"3523701","Itirapuã (SP)","78283"
"3523800","Itobi (SP)","123341"
"3523909","Itu (SP)","7572821"
"3524006","Itupeva (SP)","6124416"
"3524105","Ituverava (SP)","1619182"
"3524204","Jaborandi (SP)","142101"
"3524303","Jaboticabal (SP)","2752005"
"3524402","Jacareí (SP)","11696354"
"3524501","Jaci (SP)","342924"
"3524600","Jacupiranga (SP)","604720"
"3524709","Jaguariúna (SP)","11346028"
"3524808","Jales (SP)","1394460"
"3524907","Jambeiro (SP)","231948"
"3525003","Jandira (SP)","4028508"
"3525102","Jardinópolis (SP)","1072305"
"3525201","Jarinu (SP)","2251523"
"3525300","Jaú (SP)","4560371"
"3525409","Jeriquara (SP)","83557"
"3525508","Joanópolis (SP)","207714"
"3525607","João Ramalho (SP)","179068"
"3525706","José Bonifácio (SP)","1389991"
"3525805","Júlio Mesquita (SP)","51474"
"3525854","Jumirim (SP)","103933"
"3525904","Jundiaí (SP)","41227953"
"3526001","Junqueirópolis (SP)","613203"
"3526100","Juquiá (SP)","361626"
"3526209","Juquitiba (SP)","485671"
"3526308","Lagoinha (SP)","54614"
"3526407","Laranjal Paulista (SP)","1007472"
"3526506","Lavínia (SP)","147534"
"3526605","Lavrinhas (SP)","109607"
"3526704","Leme (SP)","2978265"
"3526803","Lençóis Paulista (SP)","2569703"
"3526902","Limeira (SP)","12154751"
"3527009","Lindóia (SP)","164728"
"3527108","Lins (SP)","3573980"
"3527207","Lorena (SP)","2439667"
"3527256","Lourdes (SP)","38854"
"3527306","Louveira (SP)","13805962"
"3527405","Lucélia (SP)","428339"
"3527504","Lucianópolis (SP)","48799"
"3527603","Luís Antônio (SP)","1323520"
"3527702","Luiziânia (SP)","70636"
"3527801","Lupércio (SP)","69516"
"3527900","Lutécia (SP)","92409"
"3528007","Macatuba (SP)","608514"
"3528106","Macaubal (SP)","160519"
"3528205","Macedônia (SP)","76026"
"3528304","Magda (SP)","106567"
"3528403","Mairinque (SP)","1706174"
"3528502","Mairiporã (SP)","1716735"
"3528601","Manduri (SP)","209533"
"3528700","Marabá Paulista (SP)","120632"
"3528809","Maracaí (SP)","415247"
"3528858","Marapoama (SP)","173054"
"3528908","Mariápolis (SP)","60752"
"3529005","Marília (SP)","7719607"
"3529104","Marinópolis (SP)","34589"
"3529203","Martinópolis (SP)","462852"
"3529302","Matão (SP)","3821843"
"3529401","Mauá (SP)","16286409"
"3529500","Mendonça (SP)","239718"
"3529609","Meridiano (SP)","289767"
"3529658","Mesópolis (SP)","57279"
"3529708","Miguelópolis (SP)","1121079"
"3529807","Mineiros do Tietê (SP)","183029"
"3529906","Miracatu (SP)","426651"
"3530003","Mira Estrela (SP)","66657"
"3530102","Mirandópolis (SP)","616045"
"3530201","Mirante do Paranapanema (SP)","412278"
"3530300","Mirassol (SP)","1956637"
"3530409","Mirassolândia (SP)","110125"
"3530508","Mococa (SP)","2228392"
"3530607","Mogi das Cruzes (SP)","14470623"
"3530706","Mogi Guaçu (SP)","5557420"
"3530805","Mogi Mirim (SP)","4456895"
"3530904","Mombuca (SP)","92901"
"3531001","Monções (SP)","73462"
"3531100","Mongaguá (SP)","986035"
"3531209","Monte Alegre do Sul (SP)","166571"
"3531308","Monte Alto (SP)","1622754"
"3531407","Monte Aprazível (SP)","724490"
"3531506","Monte Azul Paulista (SP)","562393"
"3531605","Monte Castelo (SP)","101794"
"3531704","Monteiro Lobato (SP)","60571"
"3531803","Monte Mor (SP)","2917997"
"3531902","Morro Agudo (SP)","1328960"
"3532009","Morungaba (SP)","424901"
"3532058","Motuca (SP)","87132"
"3532108","Murutinga do Sul (SP)","59608"
"3532157","Nantes (SP)","150435"
"3532207","Narandiba (SP)","204905"
"3532306","Natividade da Serra (SP)","69483"
"3532405","Nazaré Paulista (SP)","334669"
"3532504","Neves Paulista (SP)","219695"
"3532603","Nhandeara (SP)","318012"
"3532702","Nipoã (SP)","87351"
"3532801","Nova Aliança (SP)","190535"
"3532827","Nova Campina (SP)","235565"
"3532843","Nova Canaã Paulista (SP)","36621"
"3532868","Nova Castilho (SP)","39726"
"3532900","Nova Europa (SP)","303797"
"3533007","Nova Granada (SP)","459182"
"3533106","Nova Guataporanga (SP)","27941"
"3533205","Nova Independência (SP)","134231"
"3533254","Novais (SP)","60081"
"3533304","Nova Luzitânia (SP)","46502"
"3533403","Nova Odessa (SP)","3175071"
"3533502","Novo Horizonte (SP)","1268736"
"3533601","Nuporanga (SP)","527532"
"3533700","Ocauçu (SP)","124606"
"3533809","Óleo (SP)","88221"
"3533908","Olímpia (SP)","2072343"
"3534005","Onda Verde (SP)","122671"
"3534104","Oriente (SP)","99054"
"3534203","Orindiúva (SP)","438061"
"3534302","Orlândia (SP)","1781347"
"3534401","Osasco (SP)","77910496"
"3534500","Oscar Bressane (SP)","83957"
"3534609","Osvaldo Cruz (SP)","878449"
"3534708","Ourinhos (SP)","2999648"
"3534757","Ouroeste (SP)","439499"
"3534807","Ouro Verde (SP)","114298"
"3534906","Pacaembu (SP)","200516"
"3535002","Palestina (SP)","398720"
"3535101","Palmares Paulista (SP)","118360"
"3535200","Palmeira d'Oeste (SP)","169315"
"3535309","Palmital (SP)","690855"
"3535408","Panorama (SP)","270175"
"3535507","Paraguaçu Paulista (SP)","1235133"
"3535606","Paraibuna (SP)","273661"
"3535705","Paraíso (SP)","231582"
"3535804","Paranapanema (SP)","593650"
"3535903","Paranapuã (SP)","98637"
"3536000","Parapuã (SP)","358234"
"3536109","Pardinho (SP)","283090"
"3536208","Pariquera-Açu (SP)","526936"
"3536257","Parisi (SP)","48813"
"3536307","Patrocínio Paulista (SP)","900987"
"3536406","Paulicéia (SP)","151317"
"3536505","Paulínia (SP)","35346490"
"3536570","Paulistânia (SP)","36487"
"3536604","Paulo de Faria (SP)","261240"
"3536703","Pederneiras (SP)","1723581"
"3536802","Pedra Bela (SP)","80140"
"3536901","Pedranópolis (SP)","63904"
"3537008","Pedregulho (SP)","973303"
"3537107","Pedreira (SP)","1128534"
"3537156","Pedrinhas Paulista (SP)","150809"
"3537206","Pedro de Toledo (SP)","151283"
"3537305","Penápolis (SP)","1580120"
"3537404","Pereira Barreto (SP)","817570"
"3537503","Pereiras (SP)","198021"
"3537602","Peruíbe (SP)","1346872"
"3537701","Piacatu (SP)","95837"
"3537800","Piedade (SP)","1217773"
"3537909","Pilar do Sul (SP)","640684"
"3538006","Pindamonhangaba (SP)","7003490"
"3538105","Pindorama (SP)","295364"
"3538204","Pinhalzinho (SP)","250266"
"3538303","Piquerobi (SP)","54210"
"3538501","Piquete (SP)","153226"
"3538600","Piracaia (SP)","476025"
"3538709","Piracicaba (SP)","21896872"
"3538808","Piraju (SP)","700235"
"3538907","Pirajuí (SP)","450364"
"3539004","Pirangi (SP)","296223"
"3539103","Pirapora do Bom Jesus (SP)","396159"
"3539202","Pirapozinho (SP)","962053"
"3539301","Pirassununga (SP)","2605700"
"3539400","Piratininga (SP)","217591"
"3539509","Pitangueiras (SP)","1183500"
"3539608","Planalto (SP)","220380"
"3539707","Platina (SP)","90806"
"3539806","Poá (SP)","4216622"
"3539905","Poloni (SP)","143949"
"3540002","Pompéia (SP)","825898"
"3540101","Pongaí (SP)","76270"
"3540200","Pontal (SP)","1213736"
"3540259","Pontalinda (SP)","84618"
"3540309","Pontes Gestal (SP)","152387"
"3540408","Populina (SP)","98374"
"3540507","Porangaba (SP)","183137"
"3540606","Porto Feliz (SP)","1926483"
"3540705","Porto Ferreira (SP)","1975018"
"3540754","Potim (SP)","226293"
"3540804","Potirendaba (SP)","531603"
"3540853","Pracinha (SP)","28207"
"3540903","Pradópolis (SP)","840208"
"3541000","Praia Grande (SP)","6688614"
"3541059","Pratânia (SP)","112344"
"3541109","Presidente Alves (SP)","63297"
"3541208","Presidente Bernardes (SP)","253922"
"3541307","Presidente Epitácio (SP)","853036"
"3541406","Presidente Prudente (SP)","7806813"
"3541505","Presidente Venceslau (SP)","721893"
"3541604","Promissão (SP)","1826151"
"3541653","Quadra (SP)","88900"
"3541703","Quatá (SP)","457945"
"3541802","Queiroz (SP)","368857"
"3541901","Queluz (SP)","325115"
"3542008","Quintana (SP)","157247"
"3542107","Rafard (SP)","326043"
"3542206","Rancharia (SP)","1323712"
"3542305","Redenção da Serra (SP)","57031"
"3542404","Regente Feijó (SP)","655921"
"3542503","Reginópolis (SP)","147144"
"3542602","Registro (SP)","1950928"
"3542701","Restinga (SP)","166543"
"3542800","Ribeira (SP)","47304"
"3542909","Ribeirão Bonito (SP)","273148"
"3543006","Ribeirão Branco (SP)","380318"
"3543105","Ribeirão Corrente (SP)","86851"
"3543204","Ribeirão do Sul (SP)","141944"
"3543238","Ribeirão dos Índios (SP)","37723"
"3543253","Ribeirão Grande (SP)","296224"
"3543303","Ribeirão Pires (SP)","3046465"
"3543402","Ribeirão Preto (SP)","35315843"
"3543501","Riversul (SP)","64894"
"3543600","Rifaina (SP)","111766"
"3543709","Rincão (SP)","213766"
"3543808","Rinópolis (SP)","242032"
"3543907","Rio Claro (SP)","9418391"
"3544004","Rio das Pedras (SP)","1194153"
"3544103","Rio Grande da Serra (SP)","610938"
"3544202","Riolândia (SP)","226354"
"3544251","Rosana (SP)","1255100"
"3544301","Roseira (SP)","283507"
"3544400","Rubiácea (SP)","62016"
"3544509","Rubinéia (SP)","81574"
"3544608","Sabino (SP)","118111"
"3544707","Sagres (SP)","43299"
"3544806","Sales (SP)","142344"
"3544905","Sales Oliveira (SP)","359307"
"3545001","Salesópolis (SP)","200622"
"3545100","Salmourão (SP)","70943"
"3545159","Saltinho (SP)","234405"
"3545209","Salto (SP)","6869003"
"3545308","Salto de Pirapora (SP)","1633062"
"3545407","Salto Grande (SP)","209782"
"3545506","Sandovalina (SP)","396791"
"3545605","Santa Adélia (SP)","323261"
"3545704","Santa Albertina (SP)","194015"
"3545803","Santa Bárbara d'Oeste (SP)","5494890"
"3546009","Santa Branca (SP)","246568"
"3546108","Santa Clara d'Oeste (SP)","67158"
"3546207","Santa Cruz da Conceição (SP)","117879"
"3546256","Santa Cruz da Esperança (SP)","55604"
"3546306","Santa Cruz das Palmeiras (SP)","501910"
"3546405","Santa Cruz do Rio Pardo (SP)","2042409"
"3546504","Santa Ernestina (SP)","92068"
"3546603","Santa Fé do Sul (SP)","1013729"
"3546702","Santa Gertrudes (SP)","1571921"
"3546801","Santa Isabel (SP)","1353632"
"3546900","Santa Lúcia (SP)","127361"
"3547007","Santa Maria da Serra (SP)","126612"
"3547106","Santa Mercedes (SP)","77175"
"3547205","Santana da Ponte Pensa (SP)","34554"
"3547304","Santana de Parnaíba (SP)","8583623"
"3547403","Santa Rita d'Oeste (SP)","56605"
"3547502","Santa Rita do Passa Quatro (SP)","641179"
"3547601","Santa Rosa de Viterbo (SP)","768791"
"3547650","Santa Salete (SP)","33653"
"3547700","Santo Anastácio (SP)","422326"
