cod_loja,cod_ap,cod_municipio,feature_01,feature_02,feature_03,feature_04,feature_05,feature_06,feature_07,feature_08,feature_09,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,0
145,5208707005007,5208707,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,False,78.0,FEATURE_05_VALUE_03,8,0.19089644321124496,0.17942305290278895,661.41587319,2.7958400695604997,FEATURE_11_VALUE_06,FEATURE_12_VALUE_02,85.1,88.3,0.0,100.0,70.2,79.3,3
146,5208707005002,5208707,,FEATURE_02_VALUE_03,False,58.05,FEATURE_05_VALUE_03,6,0.19089644321124496,0.17942305290278895,661.41587319,2.7958400695604997,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,,,,,,,3
147,5208707005038,5208707,FEATURE_01_VALUE_08,FEATURE_02_VALUE_03,False,49.1,FEATURE_05_VALUE_05,9,0.19089644321124496,0.17942305290278895,661.41587319,2.7958400695604997,,,94.3,84.5,100.0,100.0,71.4,85.7,3
148,2700300004003,2700300,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,False,53.0,FEATURE_05_VALUE_03,16,0.24626398221326198,0.23622233267470397,75.62651640000001,2.16400566103881,,,100.0,87.2,0.0,100.0,71.7,84.3,22
149,4319604003001,4319604,,FEATURE_02_VALUE_04,False,24.06,FEATURE_05_VALUE_03,3,0.122288476801332,0.12554394932283802,6.14362433,4.09299279633268,,,100.0,85.2,33.3,100.0,74.5,86.1,9
150,4304705003002,4304705,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,False,45.85,FEATURE_05_VALUE_03,8,0.163417198377467,0.168720551468447,29.24259386,3.22377859088638,,,100.0,69.7,100.0,100.0,99.6,94.8,9
151,4303103003006,4303103,FEATURE_01_VALUE_08,FEATURE_02_VALUE_04,False,31.7,FEATURE_05_VALUE_03,6,0.116197735939536,0.117093552085394,60.46266886,2.38142488589006,,,,,,,,,9
152,4323002004006,4323002,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,False,37.9,FEATURE_05_VALUE_03,8,0.116197735939536,0.117093552085394,99.17480272,1.19058013001135,,,,,,,,,9
153,4302105003007,4302105,FEATURE_01_VALUE_08,FEATURE_02_VALUE_04,False,37.42,FEATURE_05_VALUE_03,5,0.10822863403399902,0.10836318603893301,60.2414044,2.64814144606177,FEATURE_11_VALUE_01,FEATURE_12_VALUE_01,97.0,93.8,100.0,100.0,100.0,98.2,9
154,4306106003002,4306106,,FEATURE_02_VALUE_04,False,34.19,FEATURE_05_VALUE_03,4,0.13815619362668802,0.147484260664353,24.03313522,1.56798795785248,,,77.0,81.2,100.0,50.0,99.0,82.5,9
155,4315602004007,4315602,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,False,30.23,FEATURE_05_VALUE_03,13,0.171106774162212,0.17997676771848298,89.51097421,2.88655826036756,,,100.0,82.4,0.0,100.0,97.3,92.4,9
156,4314902004002,4314902,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,True,35.16,FEATURE_05_VALUE_03,7,0.116197735939536,0.117093552085394,842.4716612999999,3.7240997327450605,,,,,,,,,9
157,4315305001001,4315305,,FEATURE_02_VALUE_04,False,23.04,FEATURE_05_VALUE_03,2,0.13534415197193597,0.139809354799452,7.40982071,4.24106196191526,,,100.0,89.6,0.0,100.0,95.8,93.4,9
158,5218805003006,5218805,,FEATURE_02_VALUE_02,False,37.0,FEATURE_05_VALUE_03,31,0.21205929966157702,0.19691994180632602,89.2531749,3.37681383142945,,,,,,,,,3
159,2211001003012,2211001,,FEATURE_02_VALUE_03,False,30.0,FEATURE_05_VALUE_03,7,0.16729067138883802,0.16055741817687602,410.13469953,1.77673542632767,,,,,,,,,7
160,2304202003006,2304202,,FEATURE_02_VALUE_02,False,58.5,FEATURE_05_VALUE_03,8,0.192293749165163,0.18450477976677498,46.02085617,1.55424308361828,,,100.0,90.8,33.3,100.0,81.8,89.8,21
161,1302603005001,1302603,,FEATURE_02_VALUE_04,True,23.0,FEATURE_05_VALUE_02,3,0.108044703501888,0.10676164476695098,1024.6840934,1.7495168174734,,,,,,,,,29
162,1100122003001,1100122,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,False,45.4,FEATURE_05_VALUE_03,6,0.26044127067854395,0.262887812535083,46.77503459,1.53351888911892,,,100.0,94.4,100.0,100.0,98.9,98.7,11
163,5218805003006,5218805,,FEATURE_02_VALUE_02,False,44.25,FEATURE_05_VALUE_03,7,0.21205929966157702,0.19691994180632602,89.2531749,3.37681383142945,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,92.5,66.7,100.0,83.0,91.6,3
164,3304557005147,3304557,,FEATURE_02_VALUE_03,True,31.0,FEATURE_05_VALUE_02,6,0.0983988290578631,0.0894600495753896,2972.1393031,2.9645042306717797,,,100.0,83.7,100.0,100.0,95.9,95.9,4
165,3506102003003,3506102,,FEATURE_02_VALUE_06,False,50.95,FEATURE_05_VALUE_03,10,0.217695383616102,0.216985312284916,33.72892057,7.729269455215321,FEATURE_11_VALUE_06,FEATURE_12_VALUE_02,88.0,63.9,100.0,100.0,64.9,78.9,27
166,3530102003001,3530102,,FEATURE_02_VALUE_02,False,24.7,FEATURE_05_VALUE_03,2,0.206336006974881,0.20409458228767702,11.916361,3.44317047137004,,,,,,,,,19
167,3205200005013,3205200,,FEATURE_02_VALUE_02,False,25.6,FEATURE_05_VALUE_03,5,0.118748745112078,0.110059743182675,232.30176399,2.1152292273913704,,,,,,,,,20
168,3501905003003,3501905,,FEATURE_02_VALUE_04,False,39.6,FEATURE_05_VALUE_03,7,0.20894659775241603,0.19412003379981,29.50170968,1.4228799089356898,,,87.2,91.4,100.0,100.0,96.2,92.2,27
169,2704302004011,2704302,,FEATURE_02_VALUE_03,False,44.0,FEATURE_05_VALUE_05,9,0.18825544276392497,0.19117935727112195,461.35374554,3.45244941421798,,,98.7,92.7,93.3,100.0,98.2,97.7,22
170,3114303003001,3114303,,FEATURE_02_VALUE_04,False,30.37,FEATURE_05_VALUE_03,6,0.163788186448569,0.161865419858545,8.30835719,3.24865180949906,,,,,,,,,8
171,3164704003002,3164704,FEATURE_01_VALUE_10,FEATURE_02_VALUE_04,False,47.6,FEATURE_05_VALUE_03,9,0.151852638419961,0.141952940672358,28.05989484,2.8746370770690204,,,69.1,62.5,66.7,100.0,96.7,82.9,16
172,5220108003002,5220108,FEATURE_01_VALUE_08,FEATURE_02_VALUE_04,False,48.86,FEATURE_05_VALUE_03,3,0.236130068753726,0.22945224691710997,10.356738400000001,3.07777538395248,,,100.0,59.5,100.0,100.0,47.0,74.2,3
173,3524402005001,3524402,,FEATURE_02_VALUE_02,False,45.91,FEATURE_05_VALUE_03,9,0.157930803400635,0.159030009934577,96.91870955,3.08997567747717,,,100.0,85.7,100.0,100.0,73.1,87.9,19
174,3304557005155,3304557,,FEATURE_02_VALUE_03,True,29.04,FEATURE_05_VALUE_03,6,0.0983988290578631,0.0894600495753896,2972.1393031,2.9645042306717797,,,,,,,,,4
175,5103403005005,5103403,,FEATURE_02_VALUE_03,False,39.11,FEATURE_05_VALUE_03,10,0.196932279616043,0.19458922872895698,332.69338717,2.7562968462796005,,,100.0,92.0,100.0,100.0,100.0,96.9,15
176,5103403005005,5103403,FEATURE_01_VALUE_08,FEATURE_02_VALUE_03,False,59.52,FEATURE_05_VALUE_05,11,0.196932279616043,0.19458922872895698,332.69338717,2.7562968462796005,,,97.0,98.1,100.0,100.0,100.0,91.5,15
177,4205407005022,4205407,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,False,56.7,FEATURE_05_VALUE_03,45,0.133367965306623,0.132701362310555,302.26614975,1.9161574655623899,,,92.2,90.3,100.0,100.0,82.2,89.8,14
179,4204202003006,4204202,,FEATURE_02_VALUE_06,False,44.8,FEATURE_05_VALUE_03,12,0.20103299819073497,0.21298497779171602,91.06040434,3.88736363857237,,,100.0,54.5,100.0,100.0,47.6,74.5,14
180,3128709003001,3128709,FEATURE_01_VALUE_10,FEATURE_02_VALUE_04,False,43.01,FEATURE_05_VALUE_03,6,0.151852638419961,0.141952940672358,21.28323675,1.92637398624569,,,96.2,95.0,100.0,100.0,89.2,94.2,8
181,3550100003002,3550100,,FEATURE_02_VALUE_03,False,34.07,FEATURE_05_VALUE_03,2,0.165469467884666,0.153727633690906,16.22136252,2.47727103822429,,,,,,,,,6
182,2802908003004,2802908,FEATURE_01_VALUE_10,FEATURE_02_VALUE_04,True,36.0,FEATURE_05_VALUE_03,10,0.272391323821779,0.26751235783391897,34.12124984,4.27478305475997,,,96.7,60.6,100.0,100.0,99.0,91.7,18
183,3133501001001,3133501,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,False,31.06,FEATURE_05_VALUE_03,8,0.16632275940429597,0.150759023302979,6.11215147,4.5230449138359905,,,,,,,,,16
184,2918001003007,2918001,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,False,48.5,FEATURE_05_VALUE_03,7,0.123647601856241,0.11390467967644198,57.1472696,1.85726313704126,,,100.0,91.9,100.0,100.0,98.3,98.0,10
185,3525904005009,3525904,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,False,40.41,FEATURE_05_VALUE_03,11,0.254780238181455,0.24696395645968303,188.31757217,2.48820590401497,,,100.0,97.2,66.7,100.0,99.7,98.4,19
186,4319505001001,4319505,,FEATURE_02_VALUE_06,False,25.27,FEATURE_05_VALUE_02,3,0.162312689963456,0.17314321514552802,10.03675768,4.0525206678554095,,,100.0,73.1,100.0,100.0,76.2,87.2,9
187,5107040003002,5107040,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,False,70.47,FEATURE_05_VALUE_03,20,0.2765768589069231,0.243112148152702,35.08594174,5.224387440572589,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,76.8,73.4,100.0,50.0,93.8,79.8,15
188,4212809001001,4212809,FEATURE_01_VALUE_10,FEATURE_02_VALUE_04,False,40.53,FEATURE_05_VALUE_03,3,0.169939584308514,0.18051844262921402,8.76264664,4.8503662026483,,,,,,,,,14
189,4217204003002,4217204,,FEATURE_02_VALUE_04,False,37.08,FEATURE_05_VALUE_03,3,0.12101182062528301,0.131514106048759,17.01995121,2.5651549353581,,,100.0,86.3,66.7,100.0,95.6,95.1,14
190,3149309003002,3149309,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,False,50.0,FEATURE_05_VALUE_03,7,0.107871270969554,0.10426105196934801,22.74906377,3.17707423233944,,,100.0,93.1,100.0,100.0,98.4,98.3,16
191,3511102003004,3511102,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,False,52.28,FEATURE_05_VALUE_03,3,0.188523042729739,0.183745317232202,61.60598423,3.3478406427854,FEATURE_11_VALUE_04,FEATURE_12_VALUE_01,,,,,,,27
192,3530300003002,3530300,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,False,46.93,FEATURE_05_VALUE_03,3,0.18463145225373398,0.181666126738905,25.60353102,1.72839932938106,,,79.9,86.9,100.0,50.0,91.6,82.0,19
193,3534302003002,3534302,,FEATURE_02_VALUE_03,False,45.05,FEATURE_05_VALUE_03,5,0.167411950555478,0.162652270695002,19.57924113,2.34312760672946,,,87.2,84.1,66.7,100.0,67.3,81.2,19
194,3530607005004,3530607,FEATURE_01_VALUE_08,FEATURE_02_VALUE_02,False,52.12,FEATURE_05_VALUE_03,12,0.21676335025073104,0.21158341309842102,168.30354708,1.8839798131563001,,,97.0,96.3,100.0,100.0,94.6,89.2,19
195,3549102003005,3549102,,FEATURE_02_VALUE_03,False,72.0,FEATURE_05_VALUE_03,6,0.160409617667103,0.147062006779482,42.85330951,2.2465094858862997,,,88.0,87.2,0.0,100.0,70.7,81.0,6
196,3205309005001,3205309,,FEATURE_02_VALUE_06,True,25.91,FEATURE_05_VALUE_03,2,0.118748745112078,0.110059743182675,231.35517445,7.305936073059359,,,,,,,,,20
197,3549805005007,3549805,FEATURE_01_VALUE_08,FEATURE_02_VALUE_03,False,67.46,FEATURE_05_VALUE_05,10,0.18463145225373398,0.181666126738905,255.56678459,2.4856060811482594,FEATURE_11_VALUE_07,FEATURE_12_VALUE_01,95.0,77.5,100.0,100.0,84.2,82.0,6
198,3524006003002,3524006,FEATURE_01_VALUE_03,FEATURE_02_VALUE_03,False,18.17,FEATURE_05_VALUE_06,9,0.254780238181455,0.24696395645968303,22.87699896,5.54241797221401,,,,,,,,,19
199,3550308005094,3550308,,FEATURE_02_VALUE_06,True,29.61,FEATURE_05_VALUE_03,6,0.19010222782583397,0.179139940969186,5593.905463,2.81588342075523,,,,,,,,,6
204,3543402005016,3543402,FEATURE_01_VALUE_08,FEATURE_02_VALUE_02,True,95.55,FEATURE_05_VALUE_05,12,0.19144279720493104,0.18346116273752,344.88946932,4.80247567621109,,,98.4,95.1,100.0,100.0,97.2,97.8,6
3391,-1,-1,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,True,32.0,FEATURE_05_VALUE_06,6,0.10796294040054699,0.0966270999964763,1355.48660282,4.14229360508605,,,,,,,,,0
205,3509502005013,3509502,,FEATURE_02_VALUE_03,True,51.1,FEATURE_05_VALUE_03,7,0.18165982132119599,0.17793854192416197,589.72783319,4.12336418411508,,,100.0,84.0,100.0,100.0,98.6,96.9,27
207,4209300003005,4209300,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,False,50.15,FEATURE_05_VALUE_03,14,0.184361501355198,0.18853311577008602,67.73173817,4.4099488445934005,,,100.0,96.3,100.0,100.0,70.8,88.5,14
208,2203909003002,2203909,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,False,50.5,FEATURE_05_VALUE_03,13,0.174636346108591,0.16324445248348002,23.44324171,1.70059350713399,,,96.9,74.1,100.0,100.0,67.4,82.8,7
209,5000609003001,5000609,FEATURE_01_VALUE_08,FEATURE_02_VALUE_06,False,35.17,FEATURE_05_VALUE_03,6,0.198313984704114,0.21870278153009198,10.86545455,2.66028198989093,FEATURE_11_VALUE_01,FEATURE_12_VALUE_01,,,,,,,26
210,4124400001001,4124400,,FEATURE_02_VALUE_04,False,38.26,FEATURE_05_VALUE_03,4,0.265635539897716,0.278314511550629,4.1401405,5.01052209640245,,,,,,,,,1
211,5104807003002,5104807,,FEATURE_02_VALUE_04,False,27.76,FEATURE_05_VALUE_03,4,0.23119217701700198,0.22988718445523298,12.01594995,3.78773531305632,,,100.0,82.1,0.0,100.0,49.8,75.6,15
212,5002704005002,5002704,FEATURE_01_VALUE_08,FEATURE_02_VALUE_03,False,32.39,FEATURE_05_VALUE_03,5,0.187376319818174,0.19275219707833602,391.76496721,2.4601052925065203,FEATURE_11_VALUE_01,FEATURE_12_VALUE_01,,,,,,,26
214,3139508001001,3139508,,FEATURE_02_VALUE_06,False,28.6,FEATURE_05_VALUE_03,2,0.19489815294388899,0.181989580257864,6.05661498,4.429286441954201,,,,,,,,,16
216,3143302005001,3143302,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,False,48.15,FEATURE_05_VALUE_03,12,0.21246910180577103,0.220986517501092,110.81193763,1.52149106124002,,,100.0,92.2,100.0,100.0,94.3,96.6,16
217,1100122003006,1100122,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,False,48.88,FEATURE_05_VALUE_03,6,0.26044127067854395,0.262887812535083,46.77503459,1.53351888911892,FEATURE_11_VALUE_02,FEATURE_12_VALUE_02,,,,,,,11
218,2910727003005,2910727,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,False,46.65,FEATURE_05_VALUE_03,4,0.137499891173627,0.130946186030302,43.6080297,1.7669249321942602,,,96.9,91.6,100.0,100.0,99.6,97.7,10
219,1506187003002,1506187,,FEATURE_02_VALUE_06,False,42.6,FEATURE_05_VALUE_03,3,0.155925048567388,0.14842907412128697,16.62727529,2.00092042339476,,,,,,,,,5
221,4314902004012,4314902,,FEATURE_02_VALUE_03,True,40.0,FEATURE_05_VALUE_05,6,0.116197735939536,0.117093552085394,842.4716612999999,3.7240997327450605,,,100.0,87.3,100.0,100.0,87.1,93.4,9
222,4307708003003,4307708,FEATURE_01_VALUE_10,FEATURE_02_VALUE_04,False,46.6,FEATURE_05_VALUE_03,7,0.116197735939536,0.117093552085394,41.09666756,2.38140598209183,,,,,,,,,9
223,5213103003002,5213103,,FEATURE_02_VALUE_04,False,35.3,FEATURE_05_VALUE_02,6,0.21205929966157702,0.19691994180632602,23.28738443,1.6538766869542199,,,100.0,89.0,100.0,100.0,68.9,86.9,3
224,3526803003003,3526803,,FEATURE_02_VALUE_04,False,29.99,FEATURE_05_VALUE_03,6,0.14391673644868302,0.144631783912435,30.13253376,3.02430025252907,,,,,,,,,19
225,4314902004012,4314902,,FEATURE_02_VALUE_03,True,17.11,FEATURE_05_VALUE_03,4,0.116197735939536,0.117093552085394,842.4716612999999,3.7240997327450605,,,,,,,,,9
226,3540705003001,3540705,,FEATURE_02_VALUE_04,False,55.4,FEATURE_05_VALUE_03,5,0.203798892856246,0.198026012816828,23.36734869,5.47835138145761,,,81.6,73.8,100.0,50.0,54.6,66.7,6
227,3556701003003,3556701,,FEATURE_02_VALUE_04,False,40.41,FEATURE_05_VALUE_03,4,0.18165982132119599,0.17793854192416197,34.71018083,2.75671950379049,,,100.0,88.8,100.0,100.0,94.8,96.4,6
228,3548708005006,3548708,,FEATURE_02_VALUE_03,True,54.56,FEATURE_05_VALUE_05,7,0.19010222782583397,0.179139940969186,374.34233659,2.69302567555161,,,100.0,80.0,100.0,100.0,97.5,95.8,6
229,1503606003003,1503606,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,False,32.18,FEATURE_05_VALUE_03,8,0.28291446872430603,0.251501609181123,28.78915852,2.03157060723645,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,87.4,95.6,100.0,100.0,100.0,96.2,5
230,5218300003001,5218300,,FEATURE_02_VALUE_04,False,35.7,FEATURE_05_VALUE_03,4,0.293910639832835,0.30573630937899393,8.02493536,2.88492052043966,,,100.0,78.8,100.0,100.0,89.4,92.9,3
231,4120002001001,4120002,,FEATURE_02_VALUE_04,False,20.0,FEATURE_05_VALUE_03,3,0.194250822345102,0.18327944452959302,4.98963586,7.15665927145209,,,100.0,75.4,100.0,100.0,72.9,86.4,1
233,2928208001001,2928208,,FEATURE_02_VALUE_04,True,20.23,FEATURE_05_VALUE_03,6,0.17897016216997103,0.17111978185249302,5.5734262999999995,3.66837857666911,,,100.0,94.2,100.0,100.0,98.7,98.7,10
236,5002704005003,5002704,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,False,47.23,FEATURE_05_VALUE_03,9,0.187376319818174,0.19275219707833602,391.76496721,2.4601052925065203,,,98.4,64.7,50.0,100.0,76.5,83.5,26
237,5201108005007,5201108,,FEATURE_02_VALUE_04,True,38.89,FEATURE_05_VALUE_03,3,0.17992923349355605,0.17866959160173002,141.9016877,2.182863972103,,,,,,,,,3
238,2602902003008,2602902,FEATURE_01_VALUE_08,FEATURE_02_VALUE_06,False,56.6,FEATURE_05_VALUE_03,7,0.15688018280193697,0.18448233397776898,85.11565363,2.9918322978269303,,,95.8,81.9,100.0,100.0,82.6,89.8,2
239,2601409003001,2601409,,FEATURE_02_VALUE_04,False,28.0,FEATURE_05_VALUE_03,3,0.141745435416857,0.16188956915146901,13.18505975,2.3685457129322596,,,62.0,93.5,0.0,50.0,67.2,65.7,2
243,5006309003002,5006309,,FEATURE_02_VALUE_04,False,32.6,FEATURE_05_VALUE_03,4,0.22473055087134197,0.23855765434566603,15.87275905,2.4099289070972403,,,100.0,65.0,100.0,100.0,52.8,76.9,26
244,2905701005006,2905701,,FEATURE_02_VALUE_06,True,46.5,FEATURE_05_VALUE_05,13,0.10796294040054699,0.0966270999964763,106.56182836,2.43971295034487,FEATURE_11_VALUE_02,FEATURE_12_VALUE_02,100.0,93.4,100.0,100.0,92.2,96.2,10
245,2516003001001,2516003,FEATURE_01_VALUE_10,FEATURE_02_VALUE_04,False,28.0,FEATURE_05_VALUE_03,5,0.15492065516454098,0.16157092423223499,8.90177502,3.7405550983766003,,,100.0,93.8,100.0,100.0,98.1,90.6,23
246,2900702003005,2900702,,FEATURE_02_VALUE_06,False,37.0,FEATURE_05_VALUE_02,11,0.156398507799793,0.14094424173871803,53.0297984,2.5890805527687,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,96.3,66.7,100.0,90.6,94.9,10
247,3300308003006,3300308,,FEATURE_02_VALUE_04,False,25.27,FEATURE_05_VALUE_03,3,0.113940706176515,0.10615536238830199,36.12382106,2.06472926237547,,,100.0,84.8,0.0,100.0,93.4,91.7,4
248,2312908003002,2312908,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,False,38.0,FEATURE_05_VALUE_03,17,0.146195373797608,0.127290327598246,73.35771862,2.4782410436368703,,,,,,,,,21
249,1502202003002,1502202,,FEATURE_02_VALUE_02,True,38.66,FEATURE_05_VALUE_03,3,0.126006185206458,0.125117265139703,23.971521399999997,1.5070908625080999,,,,,,,,,5
250,3200805003001,3200805,,FEATURE_02_VALUE_04,False,26.23,FEATURE_05_VALUE_03,4,0.18478841580105604,0.17714453992074697,8.82381101,3.17793243715639,,,100.0,95.8,100.0,100.0,65.5,86.8,20
251,4104600001001,4104600,,FEATURE_02_VALUE_04,False,35.6,FEATURE_05_VALUE_03,2,0.150747203241422,0.15963980073835402,4.411101400000001,6.359704909692191,,,,,,,,,1
252,3502101003003,3502101,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,False,68.29,FEATURE_05_VALUE_03,6,0.206336006974881,0.20409458228767702,28.83889316,3.49344978165939,,,96.9,83.8,100.0,100.0,99.0,96.2,27
253,3203320003002,3203320,,FEATURE_02_VALUE_04,False,37.31,FEATURE_05_VALUE_03,4,0.271994806157976,0.253400986545648,11.09833098,2.6369221844263397,,,87.2,87.3,100.0,100.0,95.6,93.2,20
256,4120606003001,4120606,FEATURE_01_VALUE_10,FEATURE_02_VALUE_04,False,40.82,FEATURE_05_VALUE_03,8,0.261203299242489,0.275535565205144,7.80224503,1.9392246979657501,,,,,,,,,1
257,3201506003006,3201506,FEATURE_01_VALUE_10,FEATURE_02_VALUE_04,False,24.32,FEATURE_05_VALUE_03,7,0.18478841580105604,0.17714453992074697,56.90087737,2.44606428256935,,,96.0,66.9,100.0,100.0,83.1,87.7,20
258,4209300003009,4209300,,FEATURE_02_VALUE_06,False,21.33,FEATURE_05_VALUE_03,1,0.184361501355198,0.18853311577008602,67.73173817,4.4099488445934005,,,,,,,,,14
259,2929909003001,2929909,FEATURE_01_VALUE_10,FEATURE_02_VALUE_04,False,35.2,FEATURE_05_VALUE_03,4,0.144647610821929,0.13217695653046602,8.43002957,2.21229149152692,,,63.5,68.8,100.0,50.0,90.2,74.4,10
260,3550308005033,3550308,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,True,40.76,FEATURE_05_VALUE_03,4,0.19010222782583397,0.179139940969186,5593.905463,2.81588342075523,,,,,,,,,6
263,3546603003002,3546603,,FEATURE_02_VALUE_06,False,33.21,FEATURE_05_VALUE_03,2,0.17458673967363902,0.17592674785708398,16.63144413,6.379992344009191,,,,,,,,,6
264,3504206001001,3504206,,FEATURE_02_VALUE_06,False,29.48,FEATURE_05_VALUE_03,3,0.18462281637793398,0.188979577707166,6.39446418,6.68404518414544,,,,,,,,,27
265,3300704003009,3300704,FEATURE_01_VALUE_08,FEATURE_02_VALUE_04,False,35.4,FEATURE_05_VALUE_03,6,0.12597824352472098,0.12265527954931099,53.9940172,2.87837429419864,,,94.8,71.4,100.0,100.0,78.4,87.4,4
266,2610707003011,2610707,,FEATURE_02_VALUE_02,False,27.4,FEATURE_05_VALUE_03,4,0.1242655343867,0.0727125830348488,148.31820845,1.23942614569454,,,77.0,82.5,100.0,50.0,61.9,69.4,2
267,3304557005103,3304557,FEATURE_01_VALUE_08,FEATURE_02_VALUE_03,True,26.46,FEATURE_05_VALUE_06,4,0.0983988290578631,0.0894600495753896,2972.1393031,2.9645042306717797,,,,,,,,,4
268,3517406003001,3517406,,FEATURE_02_VALUE_03,True,43.35,FEATURE_05_VALUE_03,2,0.167411950555478,0.162652270695002,18.20607873,2.5117423956999,,,,,,,,,27
269,3201308005006,3201308,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,False,28.12,FEATURE_05_VALUE_03,7,0.118748745112078,0.110059743182675,148.70348692,1.30957931074222,,,,,,,,,20
270,3518800005001,3518800,,FEATURE_02_VALUE_03,False,46.35,FEATURE_05_VALUE_03,9,0.208766597327068,0.20454290622445698,551.93508231,1.1322626154813502,,,94.0,86.9,83.3,100.0,97.6,94.9,27
271,2506301003003,2506301,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,False,50.0,FEATURE_05_VALUE_03,14,0.168794458935012,0.17827358303191698,24.13692402,1.71933564870534,,,,,,,,,23
273,3121605003002,3121605,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,False,42.39,FEATURE_05_VALUE_03,5,0.21280832170093103,0.193638178243365,12.47029181,2.08541875208542,,,,,,,,,8
274,3549805005001,3549805,,FEATURE_02_VALUE_03,False,44.0,FEATURE_05_VALUE_03,3,0.18463145225373398,0.181666126738905,255.56678459,2.4856060811482594,,,100.0,82.3,100.0,100.0,77.8,89.5,6
275,3502804003011,3502804,,FEATURE_02_VALUE_03,False,39.33,FEATURE_05_VALUE_03,4,0.137707582209606,0.13246453129230001,90.7750688,3.63151532758862,FEATURE_11_VALUE_07,FEATURE_12_VALUE_01,100.0,73.1,0.0,100.0,87.7,87.9,27
276,3102605003001,3102605,FEATURE_01_VALUE_10,FEATURE_02_VALUE_04,False,46.89,FEATURE_05_VALUE_03,16,0.17982119782298397,0.17136031741806898,14.006253,2.4942631946522997,,,95.2,84.2,100.0,100.0,97.8,95.7,8
277,3107109003002,3107109,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,True,33.75,FEATURE_05_VALUE_03,4,0.167990698683764,0.16289364280521,10.702296,2.48219028470723,,,,,,,,,8
279,2801306003001,2801306,FEATURE_01_VALUE_08,FEATURE_02_VALUE_04,True,34.5,FEATURE_05_VALUE_03,4,0.226850898787615,0.19081791565803602,8.33961578,2.99634445975909,,,,,,,,,18
280,4313508003002,4313508,FEATURE_01_VALUE_10,FEATURE_02_VALUE_04,False,41.25,FEATURE_05_VALUE_03,5,0.146232867017383,0.154124019067604,19.16797515,4.556120008201019,,,84.9,58.8,100.0,100.0,33.7,65.7,9
281,1716109003002,1716109,,FEATURE_02_VALUE_04,False,38.0,FEATURE_05_VALUE_03,4,0.23727360325821203,0.23834122648557196,18.89580962,4.07531176134974,FEATURE_11_VALUE_06,FEATURE_12_VALUE_02,100.0,69.0,100.0,100.0,94.0,92.8,13
